cohort	repeat	seed	method	adjustment	n_donors	n_cases	roc_auc	pr_auc	brier	ece_10bin
GSE135779	20	20260820	hvg_pseudobulk	unadjusted	44	33	0.9173553719008264	0.9759591111904846	0.1561979070764344	0.2194440428888991
GSE135779	20	20260820	hvg_pseudobulk	residual_batch	44	33	0.9641873278236914	0.9890902730949308	0.1748496175573882	0.2819827618698068
GSE135779	20	20260820	pca_pseudobulk	unadjusted	44	33	0.9118457300275482	0.9740165697289016	0.1647523867419749	0.2479958419605903
GSE135779	20	20260820	pca_pseudobulk	residual_batch	44	33	0.9586776859504132	0.987358979404434	0.1740622018815772	0.2816249125385669
GSE135779	20	20260820	covariates_batch	covariates_only	44	33	0.4104683195592286	0.7826683571668653	0.2500029767307967	0.2499988934118281
GSE135779	20	20260820	covariates_collection_year	covariates_only	44	33	0.7506887052341598	0.8998048707714323	0.211807201934731	0.2237435273663771
GSE135779	20	20260820	covariates_qc	covariates_only	44	33	0.7658402203856749	0.8935033699989692	0.2143079443972558	0.2483864536348828
GSE135779	20	20260820	covariates_demographic	covariates_only	44	33	0.7658402203856749	0.8935327164290499	0.2185246962459021	0.2394752626653005
GSE135779	20	20260820	covariates_all	covariates_only	44	33	0.955922865013774	0.986185472196444	0.0846098685441223	0.0971962322326725
GSE135779	1	20260801	geneformer	residual_collection_year	44	33	0.8760330578512396	0.9591203253293157	0.2082784796738283	0.2787361878567566
GSE135779	1	20260801	geneformer	residual_all	44	33	0.6198347107438017	0.8416762837763307	0.2524450033652064	0.25196649592199183
GSE135779	1	20260801	hvg_pseudobulk	residual_collection_year	44	33	0.8980716253443526	0.9663073784713099	0.19399763261062572	0.29219021796958944
GSE135779	1	20260801	hvg_pseudobulk	residual_all	44	33	0.559228650137741	0.7929734717688959	0.36289563271554753	0.36030372283916784
GSE135779	1	20260801	pca_pseudobulk	residual_collection_year	44	33	0.9118457300275482	0.9713357482160312	0.19173955305043178	0.2910454223989978
GSE135779	1	20260801	pca_pseudobulk	residual_all	44	33	0.4903581267217631	0.7503791489843786	0.3480079143063952	0.3447141530918106
GSE135779	2	20260802	geneformer	residual_collection_year	44	33	0.8732782369146006	0.9608681273632846	0.21480938792455015	0.2888004225268261
GSE135779	2	20260802	geneformer	residual_all	44	33	0.5757575757575758	0.8194241785180673	0.2917656022511284	0.2875955873244903
GSE135779	2	20260802	hvg_pseudobulk	residual_collection_year	44	33	0.9449035812672176	0.9824113307440494	0.16777760701606578	0.27890694488004975
GSE135779	2	20260802	hvg_pseudobulk	residual_all	44	33	0.662534435261708	0.8391706222555929	0.21270633719496948	0.22122078313271548
GSE135779	2	20260802	pca_pseudobulk	residual_collection_year	44	33	0.9504132231404959	0.9846159162819682	0.16625972116558643	0.2776614765395228
GSE135779	2	20260802	pca_pseudobulk	residual_all	44	33	0.5316804407713499	0.8137575618608115	0.3393611451698827	0.3399834819693295
GSE135779	3	20260803	geneformer	residual_collection_year	44	33	0.8236914600550964	0.9422907647711056	0.2322414132971767	0.2827032412618232
GSE135779	3	20260803	geneformer	residual_all	44	33	0.509641873278237	0.7767987358200846	0.24883974458452468	0.2476085452986463
GSE135779	3	20260803	hvg_pseudobulk	residual_collection_year	44	33	0.8760330578512396	0.9572205655497724	0.20767067451173127	0.2572988494040465
GSE135779	3	20260803	hvg_pseudobulk	residual_all	44	33	0.4490358126721763	0.7810178451369213	0.37979243951889763	0.3710285767493948
GSE135779	3	20260803	pca_pseudobulk	residual_collection_year	44	33	0.9173553719008265	0.9748298348700063	0.19307155367140644	0.2539178969479368
GSE135779	3	20260803	pca_pseudobulk	residual_all	44	33	0.4228650137741047	0.7689662892434156	0.3930017458053314	0.37931057910744287
GSE135779	4	20260804	geneformer	residual_collection_year	44	33	0.8787878787878788	0.9590004808272872	0.20687062597089625	0.3009043139331559
GSE135779	4	20260804	geneformer	residual_all	44	33	0.6005509641873278	0.8281322701263337	0.29252699268303023	0.2897393843544939
GSE135779	4	20260804	hvg_pseudobulk	residual_collection_year	44	33	0.8953168044077136	0.9665150846434087	0.19543303047948177	0.26302809406439104
GSE135779	4	20260804	hvg_pseudobulk	residual_all	44	33	0.5537190082644629	0.8142357579821847	0.3554030657660346	0.35840996653070634
GSE135779	4	20260804	pca_pseudobulk	residual_collection_year	44	33	0.9146005509641874	0.9722354816980675	0.1769032197503579	0.2754054740267341
GSE135779	4	20260804	pca_pseudobulk	residual_all	44	33	0.5509641873278237	0.8197005040919885	0.3503511033833055	0.3646122759104987
GSE135779	5	20260805	geneformer	residual_collection_year	44	33	0.8898071625344353	0.9620347833197335	0.21154768586399084	0.29142242170552257
GSE135779	5	20260805	geneformer	residual_all	44	33	0.5289256198347108	0.7997468223872832	0.3337240317134411	0.37016577941010204
GSE135779	5	20260805	hvg_pseudobulk	residual_collection_year	44	33	0.9090909090909091	0.9694788200354666	0.2010699433252748	0.29601031773044895
GSE135779	5	20260805	hvg_pseudobulk	residual_all	44	33	0.37327823691460055	0.7264910731436658	0.48693467784448907	0.4893275882093845
GSE135779	5	20260805	pca_pseudobulk	residual_collection_year	44	33	0.8953168044077136	0.9659761952093124	0.206175548425412	0.28688041483138316
GSE135779	5	20260805	pca_pseudobulk	residual_all	44	33	0.45454545454545453	0.7631582100487886	0.41837726511053647	0.4343859918330071
GSE135779	6	20260806	geneformer	residual_collection_year	44	33	0.8732782369146006	0.9589372134624508	0.2090339526500464	0.2584653744273089
GSE135779	6	20260806	geneformer	residual_all	44	33	0.44214876033057854	0.7362826572233854	0.3602165155530469	0.3568214800193764
GSE135779	6	20260806	hvg_pseudobulk	residual_collection_year	44	33	0.9118457300275482	0.9728976140979798	0.19949403903824547	0.27301729180206735
GSE135779	6	20260806	hvg_pseudobulk	residual_all	44	33	0.465564738292011	0.7653906536715827	0.4368330134644067	0.44804475051928305
GSE135779	6	20260806	pca_pseudobulk	residual_collection_year	44	33	0.9118457300275482	0.9728976140979798	0.19784428825481856	0.2719680620268626
GSE135779	6	20260806	pca_pseudobulk	residual_all	44	33	0.4738292011019284	0.7919236672299973	0.45910791063257433	0.47053487681318346
GSE135779	7	20260807	geneformer	residual_collection_year	44	33	0.9008264462809917	0.9655882866076877	0.204416217332666	0.2635781517539561
GSE135779	7	20260807	geneformer	residual_all	44	33	0.4641873278236915	0.7447262377600736	0.39234424360249115	0.3846394207566166
GSE135779	7	20260807	hvg_pseudobulk	residual_collection_year	44	33	0.9090909090909091	0.974699500267682	0.17175954339705404	0.26323588276640825
GSE135779	7	20260807	hvg_pseudobulk	residual_all	44	33	0.522038567493113	0.7792351735483706	0.39132611979972365	0.3944455319494764
GSE135779	7	20260807	pca_pseudobulk	residual_collection_year	44	33	0.8980716253443526	0.9684568440195992	0.18290283174997057	0.23677262547272201
GSE135779	7	20260807	pca_pseudobulk	residual_all	44	33	0.5344352617079889	0.8198435363060201	0.4144603913683467	0.4258727566837538
GSE135779	8	20260808	geneformer	residual_collection_year	44	33	0.8732782369146006	0.960633581860197	0.2097601133132775	0.2724217168445445
GSE135779	8	20260808	geneformer	residual_all	44	33	0.5013774104683195	0.7639742987438026	0.29509595299310415	0.3104911146444439
GSE135779	8	20260808	hvg_pseudobulk	residual_collection_year	44	33	0.9090909090909091	0.9720464571908363	0.20928657695314168	0.28604854389500467
GSE135779	8	20260808	hvg_pseudobulk	residual_all	44	33	0.5041322314049587	0.7524183466869853	0.35690632662546506	0.3758517851444961
GSE135779	8	20260808	pca_pseudobulk	residual_collection_year	44	33	0.9118457300275482	0.9732585784029575	0.20815945247923373	0.28536994988562303
GSE135779	8	20260808	pca_pseudobulk	residual_all	44	33	0.5647382920110193	0.792366253369061	0.3340284078724858	0.3530631812695766
GSE135779	9	20260809	geneformer	residual_collection_year	44	33	0.8429752066115702	0.9454719630926138	0.22054674053882384	0.26750597463903136
GSE135779	9	20260809	geneformer	residual_all	44	33	0.5840220385674931	0.8282103325225866	0.30405185408213814	0.3096006994790902
GSE135779	9	20260809	hvg_pseudobulk	residual_collection_year	44	33	0.9035812672176309	0.9676605646880302	0.1881046787649014	0.26678038855075864
GSE135779	9	20260809	hvg_pseudobulk	residual_all	44	33	0.6446280991735537	0.8435002240518926	0.28850721885786934	0.2958460997088799
GSE135779	9	20260809	pca_pseudobulk	residual_collection_year	44	33	0.90633608815427	0.9685415900511871	0.18687878438894823	0.280705298497677
GSE135779	9	20260809	pca_pseudobulk	residual_all	44	33	0.6005509641873278	0.8384234402884271	0.3057718056399932	0.30967276566193785
GSE135779	10	20260810	geneformer	residual_collection_year	44	33	0.859504132231405	0.955224233710311	0.2176757068960646	0.29462562451673446
GSE135779	10	20260810	geneformer	residual_all	44	33	0.5165289256198347	0.786271150651075	0.2985558994013713	0.29973252550292
GSE135779	10	20260810	hvg_pseudobulk	residual_collection_year	44	33	0.8925619834710744	0.9682544891286085	0.21351811692786773	0.2708393298405365
GSE135779	10	20260810	hvg_pseudobulk	residual_all	44	33	0.5426997245179064	0.7993766738081203	0.35229670184201356	0.35114050696378596
GSE135779	10	20260810	pca_pseudobulk	residual_collection_year	44	33	0.8898071625344353	0.9665136038277099	0.20920649575565545	0.2734351813010174
GSE135779	10	20260810	pca_pseudobulk	residual_all	44	33	0.4931129476584022	0.7649063368312436	0.35895541534053194	0.35514697931786043
GSE135779	11	20260811	geneformer	residual_collection_year	44	33	0.8787878787878788	0.960734877736506	0.22029846065436995	0.2572762689323857
GSE135779	11	20260811	geneformer	residual_all	44	33	0.6473829201101928	0.8589511378285435	0.2885167523977929	0.29302381430596014
GSE135779	11	20260811	hvg_pseudobulk	residual_collection_year	44	33	0.8953168044077136	0.9678770544451489	0.19354065366941375	0.25314651857840287
GSE135779	11	20260811	hvg_pseudobulk	residual_all	44	33	0.5647382920110193	0.7909005867849921	0.3132772328950955	0.31078062699279785
GSE135779	11	20260811	pca_pseudobulk	residual_collection_year	44	33	0.9146005509641874	0.9736208230912313	0.18839624164135216	0.2807475499740207
GSE135779	11	20260811	pca_pseudobulk	residual_all	44	33	0.5082644628099173	0.7819525236506915	0.3418793411425734	0.34523631450278397
GSE135779	12	20260812	geneformer	residual_collection_year	44	33	0.8732782369146006	0.9587161058286651	0.19721376861629575	0.2515798333341871
GSE135779	12	20260812	geneformer	residual_all	44	33	0.4573002754820937	0.762105820965872	0.39660083833796295	0.40690447032228805
GSE135779	12	20260812	hvg_pseudobulk	residual_collection_year	44	33	0.8650137741046832	0.9588178152652371	0.21766516265844046	0.3001000634438942
GSE135779	12	20260812	hvg_pseudobulk	residual_all	44	33	0.5151515151515151	0.784394691613649	0.37350844298593516	0.38587863806919126
GSE135779	12	20260812	pca_pseudobulk	residual_collection_year	44	33	0.8898071625344353	0.9677287806620285	0.1995505504841464	0.3162411035743698
GSE135779	12	20260812	pca_pseudobulk	residual_all	44	33	0.45454545454545453	0.7707369669828195	0.38899753995230524	0.4049015350016614
GSE135779	13	20260813	geneformer	residual_collection_year	44	33	0.8209366391184573	0.9460540444778561	0.23314787757584973	0.2847946019140618
GSE135779	13	20260813	geneformer	residual_all	44	33	0.40771349862258954	0.7376489673280289	0.4192790708786593	0.4386884177979622
GSE135779	13	20260813	hvg_pseudobulk	residual_collection_year	44	33	0.859504132231405	0.9574091686895472	0.21029324147556797	0.25511115253126043
GSE135779	13	20260813	hvg_pseudobulk	residual_all	44	33	0.5179063360881543	0.8080989270533272	0.3326398610147731	0.334167033947857
GSE135779	13	20260813	pca_pseudobulk	residual_collection_year	44	33	0.8622589531680441	0.9581924020931014	0.2098707046024632	0.2548454715365192
GSE135779	13	20260813	pca_pseudobulk	residual_all	44	33	0.4628099173553719	0.8012463385811952	0.3777406760399195	0.3772357390281862
GSE135779	14	20260814	geneformer	residual_collection_year	44	33	0.8292011019283747	0.9480851722551327	0.24627925928051253	0.2916741313730724
GSE135779	14	20260814	geneformer	residual_all	44	33	0.512396694214876	0.7786545888173618	0.29444363076121677	0.27227444596390776
GSE135779	14	20260814	hvg_pseudobulk	residual_collection_year	44	33	0.8815426997245179	0.9649783630935062	0.217221377748301	0.2945900532098815
GSE135779	14	20260814	hvg_pseudobulk	residual_all	44	33	0.5482093663911846	0.784945434564057	0.30139192277259247	0.3074736149232205
GSE135779	14	20260814	pca_pseudobulk	residual_collection_year	44	33	0.8870523415977961	0.9665229069395735	0.2145626839829661	0.293373399725651
GSE135779	14	20260814	pca_pseudobulk	residual_all	44	33	0.5674931129476584	0.7974797512540363	0.2592088790256454	0.2736592341982761
GSE135779	15	20260815	geneformer	residual_collection_year	44	33	0.8705234159779615	0.9541002904623488	0.22489021596206485	0.2898993558440649
GSE135779	15	20260815	geneformer	residual_all	44	33	0.46831955922865015	0.7468253844915647	0.2760737205915636	0.2953902462891038
GSE135779	15	20260815	hvg_pseudobulk	residual_collection_year	44	33	0.931129476584022	0.9786025255111278	0.19015551780852621	0.26799737228863696
GSE135779	15	20260815	hvg_pseudobulk	residual_all	44	33	0.418732782369146	0.7302243834546358	0.3188150861790789	0.3307858333270692
GSE135779	15	20260815	pca_pseudobulk	residual_collection_year	44	33	0.9173553719008265	0.9753367907423448	0.19302748868760278	0.26310948268160544
GSE135779	15	20260815	pca_pseudobulk	residual_all	44	33	0.41735537190082644	0.7372546160946246	0.31884151354759993	0.3308580582495489
GSE135779	16	20260816	geneformer	residual_collection_year	44	33	0.8567493112947658	0.953663159997052	0.22174436797503852	0.2786471388244112
GSE135779	16	20260816	geneformer	residual_all	44	33	0.46143250688705234	0.7505121861886116	0.33939915232413753	0.34845550407684756
GSE135779	16	20260816	hvg_pseudobulk	residual_collection_year	44	33	0.8870523415977961	0.9651611194828181	0.20583809640334308	0.27687533410949755
GSE135779	16	20260816	hvg_pseudobulk	residual_all	44	33	0.6584022038567493	0.8647417641486334	0.3220494607392873	0.31819046670688156
GSE135779	16	20260816	pca_pseudobulk	residual_collection_year	44	33	0.9173553719008265	0.9732198694466534	0.19011033784374004	0.25675977445872883
GSE135779	16	20260816	pca_pseudobulk	residual_all	44	33	0.5840220385674931	0.8348181126259414	0.32150656006602146	0.31591084636699174
GSE135779	17	20260817	geneformer	residual_collection_year	44	33	0.8705234159779615	0.960182605950057	0.20418591312859513	0.25121575617794384
GSE135779	17	20260817	geneformer	residual_all	44	33	0.5606060606060606	0.8075295382786079	0.2898492369124352	0.28745847954399745
GSE135779	17	20260817	hvg_pseudobulk	residual_collection_year	44	33	0.8787878787878788	0.9635035260869296	0.20130218464792768	0.31449277897808486
GSE135779	17	20260817	hvg_pseudobulk	residual_all	44	33	0.546831955922865	0.7771903691680961	0.3080010054126344	0.32581285570224316
GSE135779	17	20260817	pca_pseudobulk	residual_collection_year	44	33	0.8953168044077136	0.9674375040524714	0.19266209100074355	0.28176536172472333
GSE135779	17	20260817	pca_pseudobulk	residual_all	44	33	0.5454545454545454	0.7626698482118086	0.29425652332541397	0.3000939353341963
GSE135779	18	20260818	geneformer	residual_collection_year	44	33	0.8815426997245179	0.9641626762885077	0.19793770357589002	0.2681663710389749
GSE135779	18	20260818	geneformer	residual_all	44	33	0.42699724517906334	0.7465567561849918	0.3669482967449925	0.38815747621110464
GSE135779	18	20260818	hvg_pseudobulk	residual_collection_year	44	33	0.90633608815427	0.9676176813118135	0.2017128966944014	0.2755143643283931
GSE135779	18	20260818	hvg_pseudobulk	residual_all	44	33	0.43526170798898073	0.7477387934173543	0.33752303640060016	0.37149177845941017
GSE135779	18	20260818	pca_pseudobulk	residual_collection_year	44	33	0.9146005509641874	0.9700456089666014	0.20054277737894563	0.28032953102220315
GSE135779	18	20260818	pca_pseudobulk	residual_all	44	33	0.5041322314049587	0.746603751321053	0.3018009672084951	0.32086996760857817
GSE135779	19	20260819	geneformer	residual_collection_year	44	33	0.8898071625344353	0.9644159869336486	0.20875036929736315	0.2776933880686275
GSE135779	19	20260819	geneformer	residual_all	44	33	0.5674931129476584	0.8111004982333206	0.24022746987069812	0.2547130344039631
GSE135779	19	20260819	hvg_pseudobulk	residual_collection_year	44	33	0.9008264462809917	0.970230448122694	0.2081989730888922	0.2557304523368355
GSE135779	19	20260819	hvg_pseudobulk	residual_all	44	33	0.5206611570247934	0.7810364729928373	0.33824256385277135	0.3132622709555746
GSE135779	19	20260819	pca_pseudobulk	residual_collection_year	44	33	0.9008264462809917	0.970230448122694	0.2078858188584727	0.2557787424296945
GSE135779	19	20260819	pca_pseudobulk	residual_all	44	33	0.6088154269972452	0.8228917516214359	0.2825697544140238	0.2982780830406401
GSE135779	20	20260820	geneformer	residual_collection_year	44	33	0.8319559228650137	0.9470444183698343	0.21791520335368897	0.30422749550967904
GSE135779	20	20260820	geneformer	residual_all	44	33	0.46831955922865015	0.7646121238748909	0.25285909220369335	0.24921116810813398
GSE135779	20	20260820	hvg_pseudobulk	residual_collection_year	44	33	0.9173553719008265	0.9774950990149607	0.18790715804604866	0.31192808330770533
GSE135779	20	20260820	hvg_pseudobulk	residual_all	44	33	0.5206611570247934	0.7874393696022813	0.29674491688565974	0.28808352581330965
GSE135779	20	20260820	pca_pseudobulk	residual_collection_year	44	33	0.90633608815427	0.9722716271553695	0.1928737228722599	0.2645096627852283
GSE135779	20	20260820	pca_pseudobulk	residual_all	44	33	0.5234159779614325	0.8105543165175378	0.3319851802041154	0.31844674748394325
