beta	delta	rho	design_only_auc_mean	design_only_auc_std	design_only_auc_median	information_fraction_mean	information_fraction_std	information_fraction_median	variance_inflation_mean	variance_inflation_std	variance_inflation_median	n_restricted_mean	n_restricted_std	n_restricted_median	auc_internal_unadjusted_mean	auc_internal_unadjusted_std	auc_internal_unadjusted_median	auc_internal_residualised_mean	auc_internal_residualised_std	auc_internal_residualised_median	auc_internal_restricted_mean	auc_internal_restricted_std	auc_internal_restricted_median	auc_external_source_only_mean	auc_external_source_only_std	auc_external_source_only_median	coefficient_l2_error_mean	coefficient_l2_error_std	coefficient_l2_error_median
1.0	0.0	0.25	0.6280244393611701	0.03315687420592707	0.6332511517003496	0.9300634920630351	0.032702655284997675	0.9288777290951451	1.076538251407256	0.038635523796351934	1.0765679637124719	123.13	6.609841147864297	123.0	0.8962564532524435	0.022354490165393794	0.9004038912604182	0.8734330549850537	0.025362676550892905	0.8753307558174952	0.8643500770129028	0.0430293374690244	0.8711482785602505	0.9013063488717884	0.009338789651549592	0.9007742512161026	0.2979211068403803	0.049600493468189046	0.29390064587822406
1.0	0.0	0.5	0.749853925331782	0.030880725269731815	0.7482973338383168	0.7470495218710268	0.060547612783302576	0.7554166977644645	1.347553396184029	0.1122533577798686	1.3237777772088823	123.07	6.496704681388229	123.0	0.893297575869263	0.02419015063972595	0.8943036818559928	0.8061522082751332	0.03440541145547266	0.8092211199343128	0.8552869878187497	0.05217366786326234	0.8617263587343817	0.9015999773506546	0.00943282339640295	0.9021078678639655	0.32627863980200034	0.05493572044710593	0.3229787118068186
1.0	0.0	0.75	0.8743137177306558	0.022220638990148003	0.8745238501336061	0.4381214373202606	0.06696764587264196	0.4390442745454632	2.3440921848185177	0.42673933157201654	2.27768827356956	121.82	7.614950738348524	123.0	0.8986777687163817	0.02428882499212425	0.9004765998630493	0.6864438089187059	0.034987255180692775	0.686884921682871	0.8464852129698186	0.05576525274749583	0.8423268500948766	0.9029151905344664	0.008718129676985273	0.9028040701017526	0.43945351321598186	0.08006934341906452	0.4421902655450165
1.0	0.0	0.9	0.9493105108472834	0.013905023006815648	0.9503190460962798	0.1920476607262388	0.049677960117797196	0.18982880196694701	5.601136833303671	1.631935324864848	5.267904538927127	121.86	7.662080314606128	122.0	0.8933347569110637	0.02111348065009596	0.8947441770675696	0.5782265342757341	0.030518700994482693	0.575962798645101	0.7983427165500322	0.11669984956413304	0.8051553377814846	0.9022078498547887	0.009029999114287002	0.9028229904679306	0.6658806878925665	0.13806820258527944	0.6350412438415244
1.0	0.0	0.98	0.9900881040082801	0.0065115012332197806	0.9913418290854572	0.03894526805603375	0.024976460052290667	0.03326286092186614	1.6005114816793035e+29	7.60475933408842e+29	30.06357257368341	72.04	60.620015363131195	114.0	0.8883311351741061	0.021929975295201944	0.8899509543635611	0.5009033413494228	0.030407767582477627	0.5022098756858115	0.6861477885312836	0.22662942238779396	0.6906906906906908	0.9027427149681573	0.00917696718516733	0.9035760660652277	1.470070860782553	0.4708380203371545	1.380401666695064
1.0	0.0	1.0	1.0	0.0	1.0	3.0425915527609653e-30	3.389218605601814e-30	1.6719031818022316e-30	2.1250384381366375e+30	4.180025407316672e+30	6.0010800967271475e+29	0.0	0.0	0.0	0.8947135261772579	0.022097534481509643	0.8959362353127841	0.45905856819414725	0.014162679840480471	0.45977213541666667				0.9036965357360414	0.009781000634448742	0.9045161593513082			
1.0	0.5	0.0	0.5290122633320092	0.023658660206253932	0.5215330726588798	0.9944149585507057	0.008786382632494672	0.9981352874529376	1.005695875724011	0.009085258168547203	1.0018681966574372	125.34	5.731747490332185	124.0	0.8979915326977351	0.023018334020133438	0.8975113102661114	0.8963847985169348	0.022560130641466346	0.8978660129088989	0.8718749540131285	0.039344084652299355	0.8769716924844762	0.9024176860861168	0.009315609079081369	0.9038913835600584	0.2865463214639545	0.04360584119941034	0.2850934480770273
1.0	0.5	0.25	0.6258627142593532	0.030587333165152036	0.625782488139796	0.9328842907635736	0.03166545474590216	0.9366688250678163	1.0732046126036678	0.03755513360282901	1.0676132077733471	123.55	6.42340260376858	122.5	0.8964171858239623	0.02087508674635926	0.8979207494332925	0.8736760146278439	0.02289466013724519	0.8716969446180677	0.868138751342752	0.04359155809781973	0.8732898776788576	0.9011608207776811	0.008590554950080088	0.9012396089277046	0.29141516568949216	0.047499528493191036	0.2909507548677414
1.0	0.5	0.5	0.746014373801189	0.027532098416643454	0.7466661591817719	0.7546809040355938	0.05440775373572313	0.7569535915154382	1.3322536600389983	0.10167065927446785	1.3210862537229742	124.4	7.445424328696344	124.0	0.9022765623251228	0.020632697562084044	0.9001515986398405	0.8126070983524678	0.031100254229919588	0.8141085352269563	0.8611399389789502	0.045674194770642114	0.8664735470021129	0.8960711205493768	0.011625719907852687	0.8969470324695268	0.3319473636291347	0.05877919605194957	0.33321231102830473
1.0	0.5	0.75	0.875166132316868	0.020270765934344497	0.8789533693463012	0.43508794311527355	0.06000879494808562	0.4250463424508531	2.3429817644950015	0.3328149818909541	2.3526849530390512	123.13	7.099089428023196	123.0	0.9068657536986988	0.02353079838854393	0.9100397024031766	0.683539283580262	0.03291261223471807	0.678788413765548	0.8420392403063478	0.06784945984450276	0.8481066992014197	0.8858224600643776	0.013934651284476348	0.8868569076221673	0.43665757250307236	0.06981103787284526	0.43985113196796377
1.0	0.5	0.9	0.9509709299579976	0.014089823981383896	0.9537117365662802	0.18540770809515866	0.04990186927513015	0.17563981302552822	5.812750908845177	1.6929889721493376	5.693484413474929	122.73	7.791286249018286	122.0	0.9146867626317587	0.01672296355895186	0.9164077227120704	0.5759300806900254	0.029544633213784713	0.5746003701356406	0.7832768342628685	0.11493847702557591	0.78426375884003	0.877691408243512	0.015043211659700769	0.8772141217758826	0.6806841302389457	0.13556919779737586	0.6753862876819143
1.0	0.5	0.98	0.9903163305874135	0.006500424875690494	0.9916652195657208	0.03861189489607241	0.02545607309323397	0.03306125712095173	7.651529027904516e+29	5.0047668301102675e+30	30.24688404781918	63.57	60.42262854596811	108.0	0.9226057183243447	0.019053830266098533	0.9220970939391993	0.5074104124131484	0.023995696890449315	0.5080880781799899	0.7820061369351039	0.1832801529098818	0.8333333333333334	0.8744308159694811	0.01393284074089079	0.8740339713632632	1.5489606135470617	0.5334149796270923	1.4800341049824868
1.0	0.5	1.0	1.0	0.0	1.0	3.01606072223497e-30	3.469927470274517e-30	1.7758139089074867e-30	3.429776826649033e+30	1.7107693589683604e+31	5.639493051290645e+29	0.0	0.0	0.0	0.9214062570038487	0.019993489796205854	0.9233415937013525	0.46418112898781094	0.01410464827777659	0.4655878880477812				0.8707753870295227	0.014887768157087535	0.8733224802167641			
1.0	1.0	0.0	0.5257999196163469	0.020384833731045736	0.522095638071574	0.9956978911245868	0.00606116940964377	0.9980344181950397	1.0043580214248466	0.006193608612071191	1.0019694892444582	125.11	4.62512899083022	125.0	0.8923586401653526	0.024387390071998694	0.8938704045797075	0.8910931739921496	0.024868753840799028	0.8940648785968393	0.8658092648272827	0.04180634690026945	0.863010698978441	0.9013382022353804	0.008655611641272416	0.9013567821609842	0.2894936714482446	0.04613300321870287	0.2891066985309082
1.0	1.0	0.25	0.6268565046641094	0.030017773501821932	0.6261913060766362	0.9320319927235498	0.031085454907281346	0.936834388894361	1.0741377433996648	0.03678545594004373	1.0674248373189248	124.53	6.890859118712224	124.5	0.8955365073035156	0.021911638167912115	0.8965150950544079	0.8699753849373499	0.027328033633484235	0.8689270670849618	0.8621747591852152	0.036957729253151786	0.8662159421711968	0.8981843602258922	0.010400312799999296	0.897119817238982	0.28937327953476627	0.04688365093597774	0.28640212772711743
1.0	1.0	0.5	0.7452275725981591	0.03064051723383136	0.7483258928571428	0.7555772042711366	0.05932266776253164	0.7536496767585967	1.3316842413620587	0.1058202569937803	1.3269150742489764	123.37	7.116143263699443	123.0	0.9125333065537603	0.020170773687714905	0.9121111601738789	0.813140223831009	0.03387772952657426	0.817322563931091	0.8656237436987076	0.04765045069188456	0.8665999057598471	0.886643661633006	0.013476087889691851	0.8874729294259174	0.32927091013298393	0.0538510247747568	0.3244277822911843
1.0	1.0	0.75	0.8789531658788384	0.021704247642867627	0.8801978723031354	0.42387891361858093	0.06522598361336736	0.4239299847376846	2.4189320316640375	0.4029485397891362	2.3588803905456883	121.95	7.193396242036822	122.0	0.9298684715920806	0.014767108796054649	0.9299112455411362	0.6809895966633522	0.033470838727103235	0.6828607242238898	0.8398720029509034	0.06973986321823261	0.8499435817021644	0.8533921008606407	0.0197191350622946	0.852136283654338	0.445603611673775	0.07725215908892256	0.4515244077567793
1.0	1.0	0.9	0.9499734318021976	0.014835182476115568	0.9501563100754441	0.18924288090003372	0.05324710173869306	0.1896356015873364	5.819034606599701	2.1324958693383627	5.2732742770672	121.69	7.504470048382547	121.0	0.9472877171746694	0.013431435261653897	0.9486642406575218	0.5729244724219009	0.031715014669130875	0.5766653661512613	0.793531834802614	0.12599989101973197	0.8129576234163389	0.8144581695393026	0.028606724194224113	0.8194685395728547	0.6877517867706051	0.16268155485059244	0.6596011901926606
1.0	1.0	0.98	0.9905542955254463	0.005437911131367918	0.9916573971078977	0.03751491600658373	0.021302532198408462	0.03309201547634809	1.215446706888795e+28	8.880535507753717e+28	30.21876986352589	65.08	60.6512934234662	107.5	0.960035458897061	0.013384047706543478	0.9611226851851853	0.5094080326065112	0.022449526875314672	0.5089519431164613	0.6969494278656823	0.23318678320897235	0.7228376068376068	0.782370322539791	0.02920408692105453	0.782669698814374	1.624620287847384	0.5418349958879083	1.4866173846493855
1.0	1.0	1.0	1.0	0.0	1.0	3.1394220147475996e-30	3.5288968248426156e-30	1.815698064873693e-30	1.5291230370434714e+30	3.4829240364476464e+30	5.507942355661428e+29	0.0	0.0	0.0	0.9632828739438171	0.010946193934587536	0.9645828844830198	0.47928173377958755	0.011916603176509099	0.4805194805194805				0.7800073559579479	0.025389488961519758	0.7783474670900385			
1.0	2.0	0.0	0.522443892990552	0.017718737738183277	0.5183322857741463	0.9967478997379742	0.004772532673452429	0.9986609460825839	1.0032857618862256	0.0048629849858491305	1.0013408493870404	125.68	5.202718791966642	125.0	0.8919671347858563	0.023811115747664476	0.8942403464162008	0.8917089363118058	0.02385775974169171	0.8916916868556022	0.8676127837186611	0.03723843032683159	0.8682697960475738	0.9027525775628601	0.009457659825251376	0.902517132629771	0.28886947758906023	0.04886075262769382	0.29256459000588075
1.0	2.0	0.25	0.6247365734094359	0.033756463299953805	0.6271882150781279	0.9334291949963983	0.03329494984301574	0.9351763875052911	1.072704901680883	0.039321134826484194	1.0693172617351423	123.24	6.68047055742983	124.0	0.9010999453377457	0.022216981238687497	0.9027453706730594	0.8733054737605117	0.02540669470118894	0.8719399977621902	0.8623993175098067	0.0450750869030867	0.8593936631284192	0.8957326607954625	0.011888184228811202	0.89630498303318	0.3034328453788138	0.049645744782401566	0.2973390184413863
1.0	2.0	0.5	0.7523138790064446	0.027300699491981377	0.7524200831425387	0.7421473056319239	0.05516687660218955	0.7464576381350715	1.355156943076743	0.10544199763464963	1.3396607715036417	124.69	7.470744287018546	124.0	0.9179489205190084	0.018656513891617592	0.9160590558349857	0.8022324583206878	0.03165907909491219	0.8015633928997843	0.8594245212902765	0.04699155137569761	0.8602037695985767	0.8731043049885931	0.015512610717538317	0.8732327100767715	0.33552146885279527	0.05533453163188152	0.33439432568428157
1.0	2.0	0.75	0.8802342305311316	0.018460762865404854	0.879374099451554	0.42098495398863817	0.055972120974565456	0.4247562173999141	2.4186393225897085	0.33447674527201304	2.354292060622411	120.98	6.568950533465074	121.5	0.9533230795741018	0.013248709626576729	0.954212773440124	0.6821942665886074	0.03360442329848412	0.6825269750012833	0.8369427083534139	0.0711818345101101	0.8446061446061446	0.8209087701831825	0.023676055548747313	0.8238119233611736	0.4430903303880257	0.07135707217462359	0.43377237932890855
1.0	2.0	0.9	0.9508902085561078	0.013538440089510701	0.9504088036250533	0.1862975359243006	0.04864625395909256	0.18968551657731786	5.806080732506099	1.8179038325614392	5.271889037537447	121.33	6.890272751194875	121.0	0.9740102067232184	0.01121098085329588	0.9754689114089572	0.582902411262166	0.028709047329100523	0.5824362802972429	0.7787775027583447	0.14625869691888668	0.8118566176470587	0.7478023909011327	0.03178347474546419	0.7468857879178546	0.6811299089354702	0.13619447479935137	0.6561039589946822
1.0	2.0	0.98	0.9911556842697798	0.00589025377835206	0.9916652195657208	0.03486713309473552	0.02271437658306714	0.03301243245694972	3.952912271281639e+28	2.4073947910113552e+29	30.29167549373207	57.22	61.24525625827208	0.0	0.9929702399206238	0.006170783310560363	0.9948786367530063	0.5135052444702365	0.01907189530477757	0.5142053348152265	0.7287541140081965	0.24286129067505507	0.8067226890756303	0.6766407592919453	0.02934595464536779	0.6756875581738291	1.6870549087139617	0.5008006314991809	1.5716397607166765
1.0	2.0	1.0	1.0	0.0	1.0	2.546834594561288e-30	3.0857260679289774e-30	1.2944270045763255e-30	3.473999297004459e+30	7.335209617669103e+30	7.725611868867464e+29	0.0	0.0	0.0	0.9976447335462351	0.001950865392986936	0.9982242872164508	0.5008291632143106	0.010888448719296886	0.5020885547201337				0.65395774881284	0.02338958317743728	0.6569165796146574			
2.0	0.0	0.0	0.5271792163832565	0.022650176001579623	0.5207738095238095	0.9950112294401855	0.00813013999062499	0.9982803342961684	1.00508231658564	0.008474239813758761	1.001722628324059	125.26	5.892333659900459	125.0	0.9946830936966979	0.003474747973493939	0.9957088236643636	0.9941213904135037	0.0037833785688112655	0.9952397634863968	0.9899750813793367	0.008003276792621725	0.993111039046426	0.9956455554076727	0.0012137088204590683	0.9957137406151118	0.2863497681094764	0.043705586114232094	0.28681266272921513
2.0	0.0	0.25	0.6281176465104156	0.037430817142022905	0.6280040826772444	0.9287532544383992	0.040701153783211895	0.9348574161120532	1.0788801870696718	0.05010233357191779	1.0696824404560465	124.23	6.450831909392175	124.0	0.9950394657029438	0.0034080974288638747	0.9954590843977167	0.9856423683359229	0.009119948905081096	0.9874034341595095	0.9916281155074	0.007135867042480358	0.9934003771213074	0.9957139011718437	0.0011836489233460678	0.9959132627310157	0.2891922119211388	0.04929839903740449	0.2868866538672802
2.0	0.0	0.5	0.7502828640274486	0.028811389241841446	0.7498871232316946	0.7461177132589316	0.05791024048325611	0.7501215573238194	1.3485879177231306	0.10874869112972509	1.3331172843078745	123.5	6.6187673178682465	123.5	0.9950187695430825	0.0033816850383159925	0.9954729036499166	0.9412875383232611	0.021541158249851852	0.9430704262219025	0.9905771113253233	0.008944633039648906	0.993490142457869	0.9956419109070608	0.0014440651529169625	0.9958952569294653	0.3302636761812703	0.05588400482734472	0.3180206916901548
2.0	0.0	0.75	0.8742160089617047	0.021190100307711544	0.8747565287210803	0.43833823924064036	0.06450212842304767	0.4382043424456553	2.339480615409571	0.4207883333846548	2.282041027469591	122.78	6.987116571218627	123.0	0.9944009196933195	0.004194489581069741	0.9951947805363504	0.8090139510006121	0.041242507793259296	0.8164856585909217	0.989299076969338	0.010550967519110504	0.9934871883856788	0.9956257430905657	0.0010549078274849455	0.9957557602152143	0.4403449809964139	0.07991338931153635	0.4449738541628578
2.0	0.0	0.9	0.950986780229201	0.014121050564870844	0.9505279015682933	0.18610931797983404	0.05105514187862394	0.18944296110093903	5.891792001063025	2.223931510589004	5.278639310197946	120.38	7.148892688148749	121.0	0.9950356861185505	0.003346691961269228	0.9954727485061884	0.6481821083210718	0.03941296204356527	0.6434124713218443	0.9791489856565514	0.0388267704885671	0.9922273982056591	0.9955577025987278	0.0011861297611898615	0.9957859878716488	0.6649503947543252	0.14335811863198664	0.6512325907897587
2.0	0.0	0.98	0.9903283246519418	0.005753068336648475	0.9912648764113519	0.038286410760444124	0.022678527321878163	0.03316749585406302	6.048475550195276e+28	2.3377140179151936e+29	30.150000000000002	77.56	58.71921200583214	117.0	0.9945204860527506	0.004102136019549808	0.9952888371448977	0.5360180717540499	0.025692221142466783	0.5337870685464268	0.9378480904572045	0.10282279217075586	0.9874150466255729	0.9956715695473423	0.0013956320146893315	0.9958347395772137	1.548967420332945	0.47854803488144676	1.4144694129701199
2.0	0.0	1.0	1.0	0.0	1.0	2.7707060895737403e-30	2.9907526583758172e-30	1.6860800649868475e-30	4.2633560547407467e+30	1.9168083158299728e+31	5.931900888917605e+29	0.0	0.0	0.0	0.9941402312073712	0.003268415135199922	0.9943924301242235	0.49280357356312715	0.011587244040063243	0.49380029136146225				0.9952465256901146	0.0014137252680293756	0.9954580242583562			
2.0	0.5	0.0	0.5222613108071229	0.018130919289200766	0.5190827315100723	0.9967184313187025	0.005298507583987168	0.9985479638204986	1.003320875963756	0.0054161586484694855	1.0014541771403116	125.5	5.5894923063212305	125.0	0.9945275113650868	0.003661495612849953	0.9948087241307225	0.9940293234293742	0.004033528689914271	0.9946633656520172	0.9906085639805091	0.00808919420599934	0.9926835217206877	0.995460753377649	0.001391761980439186	0.9957529279602174	0.2831105215425989	0.041717550520549075	0.28755497503751204
2.0	0.5	0.25	0.6299745270822799	0.028954458787327858	0.6337770181018472	0.9291632555047616	0.02938762955167421	0.9283550403650407	1.0773139907457632	0.03442164713655335	1.0771741547886975	124.18	5.836804162234914	124.0	0.9949278576769754	0.003201387190798452	0.9955051365746553	0.9850566646161171	0.007511316522384137	0.9858571971750266	0.9903938849025206	0.006634501001508344	0.9914045590705245	0.9955038977827769	0.001188722437886594	0.9956950429646088	0.2965926543524859	0.05251654269445549	0.29773800920229665
2.0	0.5	0.5	0.7501980193130007	0.03100144288465742	0.7506775067750677	0.7457922806840358	0.06226515095305134	0.7480779985109931	1.3504793288084804	0.11705230718765063	1.3367646669904931	122.73	6.329113426671762	122.0	0.9946162037054126	0.003888882896473738	0.9957652765782846	0.9403531174994675	0.023482842981997966	0.941795457203592	0.991219140246647	0.007280765081721096	0.9918230425661971	0.9951214058670145	0.00129940144859364	0.9952882833855254	0.32946725863162735	0.05795388292021229	0.3229844225694679
2.0	0.5	0.75	0.8761746757403799	0.02103945157458423	0.8764314632735686	0.4323791833137791	0.06243027895909143	0.43586257772190196	2.362716924764561	0.357251249080252	2.2943011245192073	122.44	6.5138857121312075	123.0	0.9950615355969661	0.003187723808639275	0.9955775551472603	0.807243064684724	0.03640018109824591	0.8120999838362849	0.9883772003559405	0.01168801689208605	0.991727182790267	0.9943454271818356	0.0015998211587282712	0.9946685580603711	0.4449871606111327	0.09120588731224716	0.44463952177275967
2.0	0.5	0.9	0.9509031968529151	0.014457477720821678	0.9502574335356374	0.18620222284219856	0.05178157576210557	0.18942789162669066	5.885792475907408	2.107275257403986	5.279054323509541	121.72	6.547541754758273	122.0	0.9950587269458776	0.0032220328749306146	0.9954371885738874	0.6474382906558332	0.03713731462987631	0.64812549793541	0.9806962490077318	0.026424180735046154	0.9898961159266857	0.9932777250167636	0.0021708483402091473	0.9935724183887917	0.6999826543343828	0.14405639593686298	0.6894967610745907
2.0	0.5	0.98	0.9891195517715379	0.006334217048967756	0.9912273951519815	0.042866860682274376	0.024714780374239798	0.03331481566792903	1.5226777866088698e+29	1.0000860676132305e+30	30.01668439685006	73.48	60.58360614335641	116.0	0.9957532291516966	0.0028192282814753725	0.996350898764105	0.5405436766445325	0.02429564168490044	0.5401002506265664	0.939303469013755	0.11949613102160388	0.9844355620155039	0.9926301511050128	0.00289823969959639	0.9931773320824776	1.527658401779232	0.48554426563742975	1.4267895523065293
2.0	0.5	1.0	1.0	0.0	1.0	2.9687666871703877e-30	3.4554610630259545e-30	1.6020267971228832e-30	2.469980330415432e+30	6.074713077208897e+30	6.242335971307954e+29	0.0	0.0	0.0	0.995116068139669	0.0035468303453219797	0.995917157687991	0.4966085982962696	0.01094123780778643	0.4960477538155769				0.9923530624254656	0.0027099586282310767	0.9926475470722916			
2.0	1.0	0.0	0.522790658088982	0.018344056244963516	0.51742148339599	0.9965897672617214	0.005191192615585998	0.9987850417961227	1.0034492073626549	0.0052950728992351564	1.0012164363333032	125.84	5.699051843876478	126.0	0.9944007894114337	0.0038392848183993584	0.9952022469613239	0.9942299226164518	0.003924987999094949	0.9952228811518078	0.9905465735398318	0.007310993873123956	0.9921788980303401	0.9957129573759693	0.0010442937367234361	0.9958114449929045	0.27277859825912315	0.042818421415232066	0.2678909539201822
2.0	1.0	0.25	0.6218886224265179	0.031363023300102946	0.6214437953632106	0.9365737245242809	0.031054705603753462	0.9408214015077518	1.0689105468415117	0.03625092409184685	1.0629015599855887	125.0	7.39642283182017	125.0	0.9947584038864775	0.0030946869643358973	0.9952351123421519	0.986218631570477	0.007571636098194112	0.9876019637702967	0.9911493544873164	0.008175352768667649	0.9935722641121703	0.9952137776332117	0.0015747562677524858	0.9955782118085483	0.3013587960337139	0.04652369317879372	0.2982808678505443
2.0	1.0	0.5	0.7466831101205247	0.02991171144167596	0.7482662775345703	0.7529228215023673	0.05905552655809603	0.7517004734229648	1.3366418791769386	0.1100783101733786	1.3303175109228702	123.12	6.773805757802953	123.0	0.9955548731634495	0.0029423480598679773	0.9961386636038019	0.942211088785899	0.021361514499553164	0.9473410617227217	0.9901581758079976	0.009041271472101995	0.992749731471536	0.9942266413373636	0.0017704692175063718	0.9943826239096747	0.34159372350146283	0.05730770467226811	0.33689832685564175
2.0	1.0	0.75	0.8751986812384124	0.019709522188124464	0.8794408647979456	0.43551553791735786	0.05793115494382254	0.4261383803700758	2.3355392698287223	0.3032926785429795	2.346661553423188	122.04	8.023853327561655	121.0	0.995575993087199	0.003349571616159883	0.9963477578346878	0.8079023305062384	0.03510620852296965	0.8046440489432702	0.9882432608328324	0.013124893687050523	0.9927469147393959	0.9900005799326286	0.004257915321465993	0.9908900535391306	0.4269624006419669	0.07710263274065944	0.41467287585722334
2.0	1.0	0.9	0.9466777676113849	0.016950621644313994	0.949912903863084	0.20064159051350314	0.05989382235350494	0.19037549230218404	5.442881391921341	1.6721625381938707	5.252776961504555	122.81	7.158656552479918	123.0	0.9965270299027321	0.0026682496283958143	0.9972144768989353	0.6578291720098431	0.04335204871825534	0.6542989495542848	0.9834346565140829	0.029913824595406317	0.9929311530437417	0.9843811355668752	0.006078886409613498	0.9853662697746768	0.6794279104443162	0.1390299156745998	0.6603653948200237
2.0	1.0	0.98	0.9904464529322489	0.006810175792215446	0.991664351208669	0.03798914343174708	0.02684848364211923	0.0330578319468665	4.5436007673593415e+29	3.933221372256456e+30	30.25001765413078	68.75	59.13114597437143	109.0	0.9976496230319385	0.0019877819740942563	0.9980194431248823	0.5332330218520349	0.025241027722438136	0.5292441245837973	0.9475520406341195	0.06897062893275067	0.9730249480249481	0.9736817417741519	0.009729911594815505	0.9751875284455153	1.513926723431619	0.5075679972663002	1.444274819162427
2.0	1.0	1.0	1.0	0.0	1.0	2.7078803892888573e-30	2.877340332452752e-30	1.8396511248085515e-30	2.9033282910991374e+30	7.164210686345154e+30	5.438356694992564e+29	0.0	0.0	0.0	0.9974961232885531	0.0023072290457977953	0.9979330913070886	0.4998280978277364	0.011859268268142993	0.5006471030574879				0.9703424081383986	0.010893755077904696	0.9714763194943412			
2.0	2.0	0.0	0.5244707875708162	0.017996726292673	0.5214789295671649	0.9963303144124639	0.0056152233404944026	0.998176146668718	1.0037153029214982	0.005753586129416775	1.0018271858508756	124.29	5.9633476463740696	124.0	0.9950305019573001	0.0038149508936144486	0.9957178315821044	0.9945642031593236	0.0038505884933003787	0.994913246463661	0.9911688106989885	0.007311804761098613	0.9931876881499726	0.9955655267528475	0.0012089922123150664	0.9957468981200195	0.2847496654552162	0.039814619468325665	0.2823060927960479
2.0	2.0	0.25	0.6250761202105053	0.026936853361848225	0.622860397839277	0.9345302701275745	0.028476983927126595	0.9402214345222772	1.071072971533198	0.03373558312507138	1.0635792507190587	124.23	6.497637488294719	123.0	0.9948197599724289	0.003491219427001343	0.995637441423556	0.9855907117969706	0.008602964213347655	0.9870606012099813	0.9903035440546081	0.008535168725257284	0.9924796450684998	0.9950235594115469	0.0013741461812404184	0.9950881310319892	0.29097386025424593	0.051697506367127236	0.2882429899503309
2.0	2.0	0.5	0.7526523032045348	0.02575247052783363	0.7516455691231372	0.7421548897210032	0.05143887081398012	0.7462131065402355	1.3539447806133365	0.09540122619398918	1.340106816912535	123.05	6.262563130994925	123.0	0.9951190849772462	0.0030195658815954773	0.9957517603332801	0.9391057396965192	0.018540960467986877	0.9420621989620706	0.9892502050345527	0.008997875085698047	0.9922256562881562	0.9926188145882604	0.0024548772475599663	0.9927860616849639	0.33297754620452674	0.052271677846155835	0.331045733588938
2.0	2.0	0.75	0.8693277214433995	0.02315061926551423	0.8708669074742984	0.45265264779654374	0.0683797027307317	0.45013877302004307	2.261388008125959	0.35461380864721775	2.2215375438600393	121.6	7.322305758172191	122.0	0.9967434782858965	0.0024705277948824933	0.9974290372755616	0.8160962251833809	0.04055969232709607	0.8162541713014461	0.988597461517712	0.013887830223705025	0.9923292514348163	0.9859796869781907	0.00503441216141821	0.9865367396425502	0.4296859173131616	0.06763004891277291	0.43153272528055153
2.0	2.0	0.9	0.9504374684177536	0.013783745703467387	0.9512217983148215	0.18786368145612606	0.04932161011051748	0.1811096125856455	5.729295861793613	1.6509354071014457	5.526056095193681	122.33	7.188732766481081	123.0	0.99810515464152	0.0017032945961697977	0.9987137782370019	0.6487995544778852	0.0354333093584492	0.6479369584660114	0.9829008793373029	0.026147358057638487	0.9917355371900827	0.9576734647212636	0.017262033013946385	0.9605065791963574	0.6813272883428941	0.14668627176530108	0.6457106448138319
2.0	2.0	0.98	0.9894118024072135	0.006737636815922341	0.991618927947053	0.04162610043336694	0.02600733624496808	0.03315258613355585	6.5838677169693e+28	3.974482380050591e+29	30.163565445273825	68.3	61.15694332757088	111.0	0.9991312974999373	0.0013082968574159466	0.999650813604302	0.5432210626997962	0.024287996490048914	0.5436095483463905	0.9551440345227038	0.07308438934212788	0.9901876930387266	0.8985824658454837	0.029046925195507577	0.8957079494167707	1.5504084038942176	0.5346047535943921	1.4324879676950144
2.0	2.0	1.0	1.0	0.0	1.0	2.6317073883706944e-30	3.3066619993576436e-30	1.737957277622714e-30	2.2063179191377813e+30	4.991602834954944e+30	5.755614272422834e+29	0.0	0.0	0.0	0.9998653929283489	0.00024290166719792507	1.0	0.5120871666257353	0.011162018816850996	0.5134714246909369				0.8575027105230326	0.021884177033835245	0.8583614837964031			
