feature_id	source_population_variance_log1p_cpm	source_mean_log1p_cpm	source_scale_log1p_cpm
ANXA4	0.17551355063915253	2.1083296224532	0.4189433782412489
CD8B	0.17550604045391083	3.582594870607515	0.41893440617301253
PLCG2	0.1754080206155777	0.5597262533802639	0.4188174011790924
CPM	0.17539237439632416	0.946850102066537	0.41879873148184255
LSG1	0.17534014582633972	2.2387024488485636	0.41873636015963905
ZNF707	0.17526064813137054	1.0916439297098766	0.41864142844001173
SNX18	0.17523150146007538	1.696525397885348	0.4186066137969324
MICAL1	0.1752263903617859	2.3618053640899075	0.4186005202118038
PARP14	0.175211563706398	3.3529595095535805	0.4185827961635281
TRANK1	0.17520266771316528	2.166949725699151	0.4185721723388192
RMDN2	0.17515617609024048	0.9436932685731472	0.4185166297037417
LCORL	0.1751062572002411	1.9355281568578377	0.41845699454726487
ZNF345	0.17507444322109222	1.510571231558862	0.4184189738199236
KRBA2	0.17505139112472534	0.8769988422192833	0.4183914345553637
SH2D3C	0.17503027617931366	1.8303399072296318	0.4183661905049683
CDC42EP3	0.1750134825706482	2.7649830904043498	0.41834612012394895
L3MBTL1	0.17500337958335876	0.795222077161873	0.41833405863352835
PDE5A	0.17498958110809326	0.6229772056770507	0.4183175635146872
CAMSAP2	0.17497211694717407	0.7614683604788506	0.41829669210289233
TVP23C	0.17496643960475922	1.048803313253483	0.41828989711323655
PGLYRP2	0.1749265044927597	0.9837306678523505	0.41824216299613587
BTBD8	0.17479194700717926	0.7407927635871587	0.41808126169892584
MYO1C	0.17478416860103607	0.9365959474638504	0.4180719664481609
KLHL15	0.17477253079414368	1.228394461774278	0.41805803952313064
HSF4	0.17475782334804535	0.6133910652778157	0.4180404516265621
MIR4453HG	0.17474503815174103	1.2180371387251492	0.41802516463333533
ZNF140	0.17473988234996796	1.5127793545923927	0.418018991294206
PPARGC1B	0.17473475635051727	0.880774041359452	0.41801286507518
ATRN	0.1746751368045807	1.0102804634306166	0.4179415422790674
SEC31B	0.17464537918567657	1.4135368685612733	0.41790594855055085
KIF27	0.174630805850029	1.0166553884059533	0.41788850831432695
SNHG18	0.1746247261762619	0.5343346595478697	0.4178812268186526
ATP10A	0.1746012568473816	1.6584776184339634	0.41785314589547695
LIN9	0.17457903921604156	1.003413089618829	0.41782657389345673
ZNF322	0.17456841468811035	1.1630202441608313	0.4178138495574353
DFFA	0.1745624542236328	2.5214332118344944	0.4178067210332938
MOSPD2	0.1745396852493286	1.7774425295120913	0.417779470436327
SPRYD4	0.17452770471572876	0.9417676539713395	0.4177651363906166
ILRUN	0.1745101660490036	2.289631317630125	0.4177441436715282
POGLUT3	0.1745036542415619	1.305255731061044	0.41773634945538923
PSMD6-AS1	0.1744953840970993	0.6891575147365702	0.41772644737866355
SCFD2	0.17445555329322815	1.1556973861551834	0.41767876611329896
RFLNB	0.17444097995758057	2.7902446734037434	0.4176613196488504
KLRC2	0.17436105012893677	0.45735663415371686	0.41756562696339106
ELF4	0.17433610558509827	1.1934644286431573	0.41753575440835106
CD93	0.17431646585464478	1.1282601506088885	0.41751222970357865
ZNF182	0.17429158091545105	1.1436398143512536	0.41748243552582254
ATP11A	0.17424459755420685	1.6273083015419971	0.4174261514144736
FOSL2	0.17422428727149963	2.317605801469065	0.41740183478435644
ABHD15	0.1742018610239029	1.0740862530995146	0.41737495986183865
PNPLA7	0.17418797314167023	0.980908633134831	0.41735833192053534
EPHA1	0.17415356636047363	1.1387604833562712	0.41731709991406885
BCL2L11	0.17414937913417816	2.084933123826067	0.4173120924926451
GAL3ST4	0.17414751648902893	0.9982674250885901	0.4173098650380987
ZNF284	0.17411325871944427	0.7442656438012689	0.41726880749099293
LINC00544	0.1740453988313675	0.8336651888729512	0.41718749109829273
GFOD2	0.1740378588438034	1.4352444313266726	0.41717844088365846
POLR2J2	0.1740167886018753	0.8026832322165427	0.4171531914623456
PPP1R3B	0.17399901151657104	1.2483128244164345	0.4171318900501243
ALS2CL	0.1739623099565506	1.070062622599218	0.4170878969165302
IL7	0.17395003139972687	0.46837672000301295	0.4170731735954065
HAVCR2	0.17394468188285828	1.0409277989261452	0.41706676259829356
LINC02614	0.17393076419830322	0.6037379309706304	0.4170500729968976
LINC02084	0.17386861145496368	0.8291278560271208	0.41697555088722477
ZNF525	0.1738462597131729	1.5082399424921964	0.4169487448552478
ZNF540	0.17383544147014618	1.2748854645024772	0.4169357812416015
HEATR6	0.17383065819740295	1.511965805657522	0.4169300424904313
LONRF1	0.17382748425006866	0.8637630409093652	0.4169262263443448
KCNN4	0.1737939715385437	1.6819431386688204	0.41688604907101
HIP1	0.1737835854291916	0.7339786248873934	0.41687358172938466
SAMD4B	0.17374609410762787	2.0887163521229537	0.4168286100222094
TET3	0.17374287545681	1.1184027957733564	0.4168247627758575
HAR1A	0.17372368276119232	1.3391765391461237	0.4168017303159894
CCDC61	0.17371661961078644	1.4506894138809365	0.41679325904398695
SMG6	0.17368091642856598	2.902668867303037	0.41675041761160003
SNTB2	0.17365847527980804	1.5407420149023048	0.41672349214391496
SMIM5	0.17363695800304413	0.8015692026222346	0.41669767483264514
C2orf15	0.17363345623016357	0.9909653606542682	0.41669347648278504
TGFBR3L	0.1735261231660843	0.4621238865215203	0.41656466641651063
TRIM16	0.17350731790065765	1.6373647561018494	0.41654209042180285
NUDT19	0.1734972596168518	1.8230828405340056	0.4165300207613978
TMEM60	0.17349636554718018	2.346766645880951	0.416528949171525
PPP1R12B	0.17349307239055634	1.5804477168454065	0.41652499907170043
RETSAT	0.17348305881023407	1.1836139230892575	0.4165129780321275
CXCL13	0.17347878217697144	0.14838240760953034	0.41650784704692584
TMEM94	0.17347852885723114	1.3572506691075832	0.4165075383590008
GLIPR1L2	0.17338784039020538	0.5946330749554652	0.41639866339504433
PAQR7	0.17338740825653076	0.7685066860640186	0.4163981356419476
LXN	0.17337816953659058	1.7240588939052888	0.41638705165147455
SIDT2	0.17337566614151	1.5129067322303509	0.4163840309750603
CXXC5	0.17335106432437897	1.3844199236553747	0.41635450006341385
RAB27B	0.17331437766551971	1.103520398167358	0.41631042895611
SEC14L2	0.17329245805740356	1.6364349531031204	0.4162840998308002
PRAM1	0.1732802838087082	1.5548777174903972	0.41626948048617324
PTBP2	0.17325855791568756	1.9109244424264549	0.4162433815185811
RAB34	0.17323414981365204	1.7658877458380557	0.41621406076791334
SNX11	0.17321954667568207	1.5023367877664238	0.41619653197985307
AGO2	0.17317287623882294	1.8674846047185847	0.41614044997906163
KNTC1	0.17310506105422974	0.9520118104086982	0.4160589588320267
HOOK1	0.17303840816020966	1.8724215702078808	0.4159788597442273
TNFAIP2	0.17303289473056793	1.5746911901167069	0.4159722264927463
AHNAK	0.17299789190292358	4.341481234378741	0.41593016010898587
IQCH-AS1	0.1729932576417923	0.8264082335078397	0.41592458673253563
LRRK2	0.17299030721187592	1.3659367250756742	0.4159210285318083
TAGAP	0.1729474663734436	3.8425040304432425	0.41586953566574264
SERPINI1	0.17287999391555786	1.4495934225133553	0.4157883962659513
SH3BP5-AS1	0.17287087440490723	0.9912915743630508	0.41577744192292915
NFS1	0.1728682965040207	1.3062784719741207	0.4157743272458173
ARFGAP1	0.17285001277923584	1.6907933034659346	0.41575233736571027
TAF5L	0.17284934222698212	1.1574330303632436	0.41575154011582194
ZXDC	0.17283867299556732	1.5662029008755738	0.4157387146935532
GALNT6	0.17281627655029297	1.243735067574914	0.4157117654227797
PAOX	0.17281508445739746	1.047825928848822	0.41571034262650775
GTF3C4	0.1727605015039444	1.0836448074528997	0.41564468714733943
MON1A	0.17273512482643127	1.157090522377427	0.41561415059445134
APOBEC3F	0.1727297455072403	0.9774540882000978	0.4156076842543734
ZNF839	0.17272613942623138	1.2302801287037202	0.4156033517521918
ANKLE1	0.1726691871881485	0.3331243530258365	0.4155348161299616
CENPW	0.17264507710933685	0.9836459256908446	0.4155058052049441
POC1B-AS1	0.17264503240585327	0.9567558259571193	0.4155057578523433
SKAP1-AS1	0.17263519763946533	0.6493891489574279	0.4154939196846007
PPBP	0.17259831726551056	4.045898583656983	0.4154495439507933
DBNDD1	0.17257779836654663	0.5450873945293755	0.4154248393992951
SH3TC1	0.17257699370384216	1.3010293628977634	0.41542387432104333
ZNF234	0.17256087064743042	1.1645580420548889	0.41540447046830103
RCOR1	0.17249658703804016	1.6915764630525962	0.4153270857449883
BICRA	0.1724599450826645	1.1607431354878963	0.4152829677092235
CXorf38	0.17240828275680542	2.7823334822709533	0.4152207685128077
RAD52	0.1723465621471405	0.993731786693193	0.41514642780724714
SULT1A3	0.17234309017658234	1.0282160985743862	0.4151422556372941
SLAMF1	0.17228931188583374	2.194196797878806	0.41507748075747947
ZNF677	0.17227257788181305	2.249237296453381	0.41505732344643187
ZNF365	0.17225980758666992	0.6180400737629083	0.4150419428624749
TNFAIP1	0.17220357060432434	1.0999242866633039	0.41497418110167217
SLC8B1	0.17218609154224396	2.5790792849785524	0.41495311485368674
MORN4	0.1721789389848709	0.6479639262531909	0.41494450906122093
POLE	0.17216502130031586	0.8550012115660298	0.4149277308637973
MIPEP	0.1721632480621338	1.2604446778808973	0.414925594067457
TUBGCP4	0.17215803265571594	1.8028151936457988	0.4149193141779857
NEK8	0.17211103439331055	1.477812569602696	0.41486267015502165
DTWD2	0.17210151255130768	0.9924956875285883	0.41485119342943483
ANKRD28	0.1721002608537674	2.7695485791940797	0.4148496784707306
ZNF785	0.17209452390670776	0.9504036588230352	0.4148427665433208
FAM30A	0.17206968367099762	1.0106802638691503	0.41481283799060703
TESC	0.17206890881061554	1.7094322251177383	0.4148119044949188
EVA1C	0.17205984890460968	1.5862406193068201	0.41480098216921524
ATP8B2	0.1720593273639679	2.27995910270004	0.4148003530732348
TMEM204	0.17204825580120087	2.871700866012281	0.414787004470846
MMUT	0.1719954013824463	1.4081564030656413	0.41472327446380475
TNRC18	0.1719881296157837	1.1765239591571106	0.4147145205528273
ZSWIM4	0.17197391390800476	0.5091430690153805	0.4146973755082767
BTN3A2	0.171941339969635	4.177978901114043	0.4146581068466825
ALAS1	0.1719329059123993	1.6272102190160203	0.4146479267169455
ZNF837	0.17190533876419067	1.0997288567353025	0.41461469028822556
PLXNB2	0.1719026267528534	1.199986192344249	0.4146114143458355
CHEK1	0.17189311981201172	1.009361756715738	0.41459995729956106
BTBD1	0.1718921959400177	1.9685449422090904	0.4145988363004733
ALDH3B1	0.17186513543128967	0.7567902626434049	0.41456620265746597
SEZ6	0.1718021184206009	0.6498526698442254	0.41449019540202137
SNX30	0.17175240814685822	1.1015143348796157	0.41443021895987053
PUDP	0.17175059020519257	1.5740271746198793	0.4144280325205035
SLC16A1-AS1	0.1717461198568344	1.4543298567391902	0.4144226297772534
FN3KRP	0.17173166573047638	2.0215304487053003	0.4144052013285599
ZNF30	0.17171573638916016	1.0117847517532408	0.41438598216357825
MEF2D	0.1717059165239334	1.8027347705373362	0.4143741340108748
MTG1	0.17165401577949524	1.935931363096639	0.41431150353874024
PCYOX1L	0.1716390997171402	1.3749898753175334	0.414293501695889
SUCO	0.17162877321243286	2.5972749894606197	0.41428102287771995
SLFN12	0.1716126650571823	1.1704902430261233	0.4142615987920364
DGAT1	0.17158813774585724	1.448287357658262	0.414231990566933
USP28	0.17158424854278564	1.3345124126622503	0.41422729015234233
BUD13	0.17158174514770508	1.52482346122749	0.41422426647320587
CELSR1	0.17156456410884857	0.44619159814384246	0.4142035354670233
ZNRF1	0.1715599000453949	0.6461473323718798	0.41419790282185515
PPFIBP1	0.17154842615127563	0.8925222498703733	0.4141840402586584
HDAC6	0.17149168252944946	1.7704872390776303	0.41411554262323824
CYP3A5	0.1714857518672943	1.8067827311512155	0.41410838874431516
PTCD1	0.17147168517112732	1.263191313008239	0.41409139184440547
CDC42SE1	0.1714409589767456	4.898608376696648	0.4140542947230375
MYBBP1A	0.1714368313550949	1.6960428982858913	0.4140493174879931
DCTN4	0.17142504453659058	2.0689712064019563	0.41403508135667616
F2R	0.17139223217964172	1.075459487022568	0.4139954580638357
CD79A	0.17136603593826294	2.883265944047906	0.41396380974546454
DDX31	0.17136484384536743	1.310313888436533	0.4139623622545006
AMIGO1	0.1713317334651947	0.9351837287917448	0.4139223755557095
ALOX5AP	0.17132417857646942	4.561808837327921	0.4139132582710373
SLC35F2	0.17131929099559784	1.149386923774449	0.4139073500042747
PLXDC2	0.17130103707313538	1.0946362741377162	0.4138852969784107
DCAF12	0.17126671969890594	1.503557199376753	0.41384384033664895
ZNF420	0.1712653487920761	1.6990454908303374	0.4138421721898815
PSMD6-AS2	0.17122940719127655	1.439732345127968	0.4137987510963771
LPGAT1	0.17122255265712738	2.425132161812764	0.4137904647464062
MGAT2	0.17120878398418427	2.3212460768177134	0.41377383147487046
CIPC	0.17119215428829193	0.7924232187741561	0.4137537390916071
SMG5	0.17116230726242065	1.5264593496404846	0.41371766552321515
CCDC102A	0.17113204300403595	1.122397164389548	0.41368109493481686
ZNF628	0.1711253821849823	1.2174311139802823	0.4136730449147024
MAP3K20	0.17111942172050476	0.9212247896011762	0.41366583329684387
PDCD2L	0.17109419405460358	1.4352746169685862	0.4136353396369563
DUSP7	0.17107225954532623	1.083540969653148	0.4136088265262526
NEK6	0.17105290293693542	0.8734690424811338	0.4135854326522325
PTTG1	0.1710204929113388	2.438480206833032	0.4135462404149057
ADAM12	0.17099995911121368	0.5271037004003123	0.4135214057810121
METRN	0.17096732556819916	1.0187904766236229	0.4134819605130945
NSD2	0.17095163464546204	1.7670202485903013	0.41346298152014993
NAGLU	0.17092308402061462	0.8421586886676335	0.4134284524921576
RBMS3	0.17091135680675507	0.43930067601560174	0.41341427421716104
GPC2	0.17090870440006256	0.8493824745046681	0.41341105209590084
CDK13	0.1708727926015854	2.6947879065042253	0.41336762209956124
STARD9	0.17086929082870483	0.7277492473180267	0.4133633882498177
TAP1	0.17084833979606628	3.734844053385358	0.41333805007653085
FAM161A	0.17084084451198578	1.2945885807846698	0.4133289711213002
SLX4	0.17083896696567535	0.7244863374822441	0.4133267133324894
KRT18	0.1708264946937561	1.3838299172591433	0.413311617034971
GPR35	0.1708134561777115	0.7591108031770736	0.4132958488759251
CAMK2N1	0.1708023101091385	0.6965904986607161	0.4132823555466899
ZSCAN21	0.17078979313373566	0.7808676984917615	0.41326721652082254
USP30	0.17074650526046753	1.0075397322461066	0.4132148394186931
GON7	0.1707071214914322	2.261335786046653	0.41316718447324774
ZDHHC2	0.17069657146930695	2.1993845395201466	0.4131544120702427
PDE1B	0.17066822946071625	0.652970216454674	0.41312012050697944
MTFR1	0.1706663966178894	1.0340450491142457	0.41311789433061213
MATK	0.17065013945102692	2.338151063270496	0.413098215836931
GAPT	0.17064779996871948	0.9316246309157076	0.4130953811020577
ZNF10	0.17058828473091125	1.513668585326023	0.41302334300021104
CCDC88B	0.17057639360427856	2.6297795101143846	0.4130089588080127
MTBP	0.17053931951522827	0.7895517595312148	0.4129640704839387
NUP43	0.17053352296352386	1.4606390604570907	0.4129570485932899
TBCEL	0.17047780752182007	0.9963121957134926	0.41288958175092094
EPB41L3	0.17047029733657837	0.7861154316942354	0.4128804840956001
LINC01781	0.17046701908111572	0.7226274286992705	0.4128765094900036
MPEG1	0.17045395076274872	1.8750315575764096	0.41286069879162557
ZNF134	0.17040857672691345	1.4636027605140802	0.4128057379281991
STXBP4	0.17040541768074036	1.0579649342430963	0.412801906288511
HYLS1	0.17037928104400635	1.0515044563346438	0.4127702577840008
C14orf93	0.17032523453235626	1.399251703672482	0.4127047768458172
ZNF616	0.17031800746917725	0.7242064271621778	0.41269601454884913
MXRA8	0.17029090225696564	0.4406563917681632	0.41266318052848594
TDRKH	0.17027181386947632	0.9093862818803824	0.4126400562805428
GNL3L	0.170264333486557	2.45860521089985	0.4126309949693349
SNAI3	0.17025062441825867	1.625723547634037	0.41261437766603865
ANKRD40	0.17021232843399048	2.129079712533403	0.4125679701074281
FBXO46	0.17020756006240845	0.9212325404316073	0.41256218057665733
SLC2A3	0.17017939686775208	4.612298474001245	0.412528060209955
DAPK1	0.1701476126909256	0.7729125775368277	0.412489538821263
LYPD2	0.17013970017433167	0.7547374179879368	0.4124799433959258
ZNF483	0.17013119161128998	1.2757996900785016	0.41246962431288925
ZNF546	0.17011621594429016	0.7593934119204452	0.4124514719145331
MOSMO	0.17010721564292908	1.4158314206134315	0.412440564566736
TAB3	0.1700851172208786	1.5599533376565837	0.4124137646651783
CDK8	0.1700778603553772	1.7241623029398279	0.4124049750508905
DNAJC13	0.17007243633270264	1.798184952059925	0.412398401320715
TBC1D32	0.1700669527053833	1.4825056314011644	0.41239173859174955
ZNF485	0.17006631195545197	0.7965755012186094	0.4123909698526435
MAP10	0.169976606965065	0.6627968259698129	0.41228219996280796
IBA57	0.1699729859828949	1.5201211288514265	0.41227779857274705
KIF1C	0.16996318101882935	1.1557659047773514	0.41226591245221256
GPBAR1	0.16993439197540283	0.8484148463070165	0.41223100183385253
GPR137B	0.16989213228225708	1.2891094925531483	0.4121797239850301
TIMP2	0.16988930106163025	1.2677564282983655	0.4121762989602509
OSBPL5	0.16988874971866608	0.6345872374329987	0.4121756334632656
COPB2	0.16986611485481262	2.313399285420604	0.41214816340417915
NCR3	0.16984550654888153	2.728765675391274	0.4121231770412305
NFYC-AS1	0.1698286086320877	0.9676155817919764	0.4121026723606155
KCNK6	0.1698252260684967	1.53117949124497	0.4120985556147613
DOLK	0.16981269419193268	0.8152122278323118	0.4120833556583564
CXCL16	0.1698065847158432	1.343474107798032	0.41207594254635166
PLD6	0.16976241767406464	1.4702474369856589	0.4120223466745484
ZNF717	0.16972297430038452	1.2449436860294634	0.41197447510915375
FRMD3	0.1696963757276535	0.6813190139801566	0.41194219856678127
TBC1D24	0.16969212889671326	0.8974249215646722	0.41193703968976747
TMEM187	0.16966994106769562	1.6449901616893052	0.41191011405255595
RNF213-AS1	0.16966703534126282	0.47922411672342785	0.4119065864086787
PLXNC1	0.16964872181415558	1.4726797989730178	0.41188435711527793
RASSF4	0.16964204609394073	1.1948884190042357	0.4118762460147345
NAPEPLD	0.16957618296146393	1.4531121228846553	0.41179629017902686
RNF31	0.1695689857006073	0.4913352059336001	0.41178755796897537
PPM1F	0.16955099999904633	1.4680790793850047	0.4117657056799399
CLASP1	0.16953405737876892	1.7156530510191716	0.41174513246309263
DDIT3	0.16950587928295135	3.1113930872116966	0.4117109119641987
TRIM47	0.1694698929786682	1.327571269881223	0.4116672166611899
DDX43	0.16945287585258484	0.5351426395305728	0.41164654695056424
HYI	0.16944561898708344	1.9488924883334573	0.41163772253414993
PLAT	0.16941651701927185	0.488228683784547	0.41160237483549805
UVSSA	0.16939261555671692	1.6279878499864162	0.4115733486444586
GPR146	0.1693810075521469	1.5411692165780342	0.4115592388285363
EPB41L5	0.1693686544895172	0.8726777124907322	0.41154423597169343
MAFG	0.1693614423274994	1.073527853150934	0.41153547413399244
LGALS1	0.16935382783412933	5.468259405815738	0.4115262265668388
ARL10	0.16934920847415924	0.9184036406749053	0.4115206112495782
KIR3DL2	0.16933989524841309	0.48759146128920305	0.41150929664321656
CLDN7	0.1693318784236908	0.6974995146537649	0.4114995469518202
RNF144B	0.16930998861789703	1.391169714630792	0.41147295796418343
SLC8A1	0.1693054884672165	0.7018815318971758	0.4114674844442639
DENND3	0.1692376434803009	1.3989671263201484	0.41138503800931414
ANKRD52	0.16923241317272186	1.4029101464483473	0.4113786773880268
TRIM32	0.16922862827777863	0.8541667534473756	0.41137408132737896
LINC02447	0.16922225058078766	1.0739581459326761	0.41136633004007656
BMPR2	0.16917060315608978	1.8252510832644058	0.4113035481807363
ZNF852	0.16916519403457642	0.7389899349532365	0.4112969570747841
ZNF408	0.1691562384366989	1.3867859726207923	0.41128607876759155
TIPARP-AS1	0.1691494733095169	1.8417686886257596	0.4112778527783127
TADA1	0.1691344976425171	1.5638027118083617	0.41125964887063776
ZDHHC5	0.1690922975540161	2.0496934410255987	0.41120833688936975
CEP295	0.1690848022699356	2.263783022361697	0.41119921572582263
ZBED6	0.1690845936536789	2.5088608703394044	0.4111989789429964
RWDD2B	0.1690770983695984	1.6187508167891667	0.4111898569303823
UTP14A	0.16894543170928955	2.4304712494671117	0.4110297254747059
TAPT1	0.16894395649433136	1.6488172973709545	0.411027926478235
CTTN	0.16894249618053436	0.9671099362930575	0.411026142517131
TRIM25	0.16890618205070496	1.8442483869777329	0.41098197647372064
PEX6	0.16889753937721252	1.494797756959652	0.410971457010387
FAM118B	0.16887904703617096	1.2104516019081246	0.4109489676547019
DPP3	0.1688651293516159	1.8186815618555208	0.4109320332779202
SERF1A	0.1688581258058548	1.0340115871009241	0.4109234988134146
RBM44	0.16883976757526398	0.7441425695729895	0.410901156947787
ARL4D	0.16881245374679565	1.0172579532267947	0.41086791920681026
SBNO1-AS1	0.1688075214624405	1.9673762536140238	0.41086191737849553
FAN1	0.16880691051483154	1.6454245961945633	0.4108611885168534
HSD17B4	0.16879022121429443	1.9237608450582657	0.41084086554812443
PYCARD-AS1	0.16871994733810425	0.9808153908028914	0.41075533165714834
LIMK2	0.1686795949935913	1.2240737101127361	0.4107062142646526
TNFRSF13C	0.1686231791973114	0.699752609505964	0.41063752410462495
LRP6	0.16861960291862488	0.6649329215288162	0.41063316654704163
NRBP2	0.16859614849090576	0.7418429898347891	0.4106046158356066
ZRANB3	0.16859231889247894	1.3720252177039325	0.41059994805021965
FAM229B	0.16857977211475372	1.6170801597993492	0.41058467511076185
STXBP5	0.16857384145259857	1.0837924445040839	0.4105774467132401
ZNF133	0.1685616374015808	0.938801289461125	0.41056257781624705
PELI1	0.16853925585746765	2.912727765653325	0.4105353249170745
PI4K2A	0.1685253530740738	1.2584960845466775	0.4105184013203144
CENPE	0.16846059262752533	0.7440567874702914	0.410439506495966
OGFRL1	0.16845154762268066	1.947511703346881	0.41042849309956125
ATG2B	0.16844725608825684	1.5449065207521577	0.41042326173221966
ZSCAN25	0.16842962801456451	1.2595038071446034	0.4104017929419678
GPD1L	0.1683656871318817	1.2628385595891667	0.41032387892297795
PYGO2	0.16835537552833557	1.7342614985973899	0.4103113094983517
TAF4B	0.16834306716918945	1.4666865383528203	0.4102963172578067
WHRN	0.16833975911140442	0.7258680626692899	0.4102922855445703
RAP2C-AS1	0.1683369278907776	1.1933502089018109	0.41028883503949337
DPY19L3	0.16833613812923431	0.7494260794358235	0.4102878724729677
ITPRID2	0.16831442713737488	1.7713568502915773	0.4102614216854242
TOP2A	0.16830086708068848	0.7373676638893241	0.410244892834169
TEX2	0.16826410591602325	0.7151580797758139	0.41020008856807133
CTSH	0.1682581901550293	2.8554512353692476	0.4101928654722921
SLC2A6	0.16825544834136963	1.1578601527944836	0.4101895338086572
HOMEZ	0.16825495660305023	1.2855310838569627	0.4101889277153061
FAM171A1	0.16825473308563232	0.7932212887710082	0.41018865279700284
TTC21A	0.16825301945209503	0.6545402973433564	0.4101865577927387
ZNF623	0.16823847591876984	1.077244065159582	0.410168842182518
GVQW3	0.16821584105491638	0.8999882742933843	0.4101412522036146
BCL2L1	0.1682155877351761	1.7248477641193347	0.41014093204374447
NR3C2	0.16820518672466278	1.5389192353263212	0.41012825807711206
TNNC2	0.16817642748355865	0.9146906519986661	0.41009318623564345
FKBP14	0.1681763231754303	0.9529594660262038	0.41009307342650014
NCOA5	0.16817209124565125	1.2474227714355879	0.41008791414308055
ULK2	0.16817064583301544	1.7315851477370865	0.41008613976513375
SLC25A30	0.1681666225194931	0.8822899908398303	0.41008124555739284
CD1C	0.16816215217113495	0.8219368720420019	0.41007578947709084
IL15RA	0.1681540608406067	1.425506157322405	0.4100659297660061
CD40	0.16812504827976227	1.1486961175883867	0.4100305525036949
LDAH	0.1680852323770523	1.4830278785064304	0.40998199847035394
SLC35D2	0.16807393729686737	1.5035440049408952	0.4099682220711945
ZNF671	0.16804815828800201	1.2018990755309547	0.409936773579279
ADAP1	0.16802792251110077	1.2754938194806549	0.40991209012336943
RAB30	0.16795919835567474	1.9404878175578355	0.4098282494617322
PDE9A	0.16795317828655243	1.298950982048137	0.4098209166931295
FUCA1	0.1679466813802719	1.247715459016091	0.40981298384260734
PRSS23	0.16792698204517365	0.7576040012968911	0.4097889485101395
FANCA	0.16789773106575012	1.006306618223702	0.4097532560508393
ATXN2	0.16788780689239502	2.6765291649719765	0.4097411485079358
FGF14-AS2	0.16788610816001892	0.8567231112513048	0.4097390730592354
TSTD2	0.1678438037633896	1.7327918981226924	0.40968744886162106
MKI67	0.16782422363758087	0.4754442809527861	0.40966354294411883
CCDC152	0.16781224310398102	2.09989637661711	0.40964893394601787
POLR1B	0.16780978441238403	0.9817727800758406	0.40964592665080424
TMOD1	0.16776731610298157	0.6243225518200133	0.40959408111123047
GNE	0.16776148974895477	1.184682285648653	0.4095869832070602
ROCK2	0.16775356233119965	1.8694393235148141	0.40957729351998623
FLVCR1	0.16775070130825043	1.4753949619344369	0.40957379599114624
PTAFR	0.16772688925266266	0.6884781791332582	0.40954472790420404
TOR1B	0.16772475838661194	1.3309815956486597	0.40954213331246325
RNF185	0.16771341860294342	1.3068717178028662	0.4095282828479564
EVI5	0.16769526898860931	1.007893136977236	0.4095061363654718
PTGR2	0.1676567643880844	1.178404122020093	0.4094591143246613
MORN3	0.16762983798980713	1.8501588355079008	0.4094262354675345
SLC24A1	0.1676168292760849	0.6233180061953277	0.40941034866460624
CENPU	0.16761544346809387	0.8636241250910521	0.40940864718138764
LINC02482	0.167588010430336	2.2757988483056253	0.4093751389852674
SCAF1	0.16757887601852417	1.5094082821374653	0.4093639826368368
ZNF200	0.16756071150302887	1.275101319925995	0.40934180054385905
N6AMT1	0.1675439178943634	1.4214496846628373	0.40932128371966076
TMEM268	0.16750174760818481	0.9805641419814464	0.4092697766352086
B3GNTL1	0.1674855500459671	1.219379025743382	0.40924998767152465
KLHDC10	0.1674809604883194	1.6041243539916143	0.40924438045387374
GDAP1	0.1674417406320572	1.1602039269788968	0.40919646091678363
SIK2	0.16743412613868713	1.0317180537515216	0.4091871448055488
APAF1	0.16740788519382477	1.764494739958153	0.4091550805770408
BATF	0.16738013923168182	2.7446208214851175	0.4091211707084842
CDA	0.16737905144691467	1.3984203392290064	0.40911985480491014
CD99L2	0.16735334694385529	1.073929487574146	0.40908843544565193
IRGQ	0.1673445850610733	0.9066660784441849	0.40907772874646087
CERS4	0.16732752323150635	1.8181134800344592	0.4090568636969376
PEAK1	0.16729508340358734	0.8864815370447334	0.40901720860250457
CLC	0.1672949343919754	0.3439919655978451	0.4090170321090201
KBTBD7	0.16729184985160828	1.3680765611686925	0.4090132608276441
CCAR2	0.16727705299854279	2.1476306111419796	0.40899517229075694
TRIT1	0.16724622249603271	1.4121737797598273	0.4089574876194763
RCN3	0.1672307699918747	1.0483043470716111	0.4089385817637367
MYPOP	0.1672152280807495	1.1808021871294556	0.4089195819354645
TMEM200A	0.1672142744064331	0.5293926960892148	0.4089184244683135
KCNQ1	0.16721369326114655	1.529122179837976	0.4089177026619055
TMEM62	0.16720084846019745	1.0305584208376106	0.4089020092030901
TPM2	0.16717763245105743	1.0809131028323338	0.4088736141440127
RPS6KA2	0.16716653108596802	0.6416534177987512	0.40886004198085335
NEK4	0.16712234914302826	1.2525952047315136	0.4088059965442901
THNSL1	0.16711439192295074	0.8361340142301216	0.40879626467239044
LRRC27	0.16711296141147614	1.0750480418689405	0.4087945159727072
FEN1	0.16710296273231506	1.605564441489077	0.40878229450238246
ZBTB2	0.16708996891975403	1.8409725907205166	0.40876639920502306
ARHGAP44	0.167071133852005	0.5403314739808269	0.40874335356188435
PFKFB3	0.16704759001731873	1.6031407146389913	0.40871455195960776
PITPNM2	0.16701646149158478	1.205304372813053	0.408676474050413
COQ3	0.16695769131183624	1.139472620811499	0.40860455760032105
