feature_id	source_population_variance_log1p_cpm	source_mean_log1p_cpm	source_scale_log1p_cpm
SNX24	0.09930769354104996	1.3234126223967626	0.31513123303748
GOLGB1	0.09922599792480469	4.184221597818228	0.31500158254300487
OPTN	0.09918471425771713	4.654384833115798	0.31493604888231647
BEX5	0.09916986525058746	2.1990709946705747	0.31491247605178413
CHCHD4	0.09912793338298798	1.7170969477066627	0.3148458893352399
CROT	0.09885082393884659	2.2858374531452474	0.3144055068963322
ALCAM	0.09884660691022873	1.3511545245464032	0.3143987974200593
PYGL	0.09884121268987656	0.19226136853775153	0.31439022133934263
NPIPB2	0.09880941361188889	0.622441831116493	0.31433964927735414
BAK1	0.09880059212446213	2.656043630379897	0.3143256091283722
JPX	0.09874289482831955	4.773269800039438	0.3142338276675039
ISG20	0.09871172904968262	5.581443016345684	0.31418422353008224
UBE2E2	0.09866523742675781	1.7804003770534809	0.31411023617287437
SPINT1	0.09863833338022232	0.7793964755076629	0.3140674017469848
TLCD2	0.09854453057050705	1.1004352294481718	0.3139180363700767
MMD	0.09848245978355408	2.562822406108563	0.31381915244657116
YME1L1	0.09838438779115677	4.850980813686665	0.3136628545967128
LINC02615	0.09834295511245728	0.5812378158936133	0.3135968076457083
REG4	0.09820352494716644	0.551519374578045	0.31337441902046553
PLXND1	0.09814757853746414	1.1658846116982973	0.31328514074496283
ZNF83	0.09813264012336731	3.5445158848395715	0.3132613020657204
DNAJB9	0.09811310470104218	3.4289811757894664	0.3132301121635724
BHLHE40-AS1	0.09799060225486755	0.7927669985936239	0.31303450559823076
BEND5	0.0978773683309555	1.4105042585959802	0.31285358993971535
FN3KRP	0.09787534922361374	2.5470495911744924	0.3128503565297198
ARPC1B	0.09783819317817688	5.830178572581365	0.3127909756588571
AQP3	0.09783239662647247	4.669718797390278	0.31278170566545715
ZFHX3	0.09781016409397125	1.2351534481231983	0.31274616610146116
CTRL	0.09776940941810608	1.0433763918968348	0.31268099840315766
MAP3K20	0.09762074053287506	1.308215517264146	0.3124431787722412
LRRC61	0.09759267419576645	1.3920939014508174	0.31239825912021174
HCG11	0.09754852950572968	1.9116616753431468	0.3123276043849872
ZNF346	0.09752492606639862	2.2818059783715468	0.3122898165031539
CSF2RB	0.09746801108121872	0.4174465941121945	0.31219867017069974
GPM6B	0.09744452685117722	2.178495998565967	0.3121610579714381
CYCS	0.09738585352897644	4.743061817609346	0.31206706726902794
MLKL	0.09737930446863174	2.343992746793307	0.312056568113114
FHL2	0.09737732261419296	0.6201113175887328	0.3120533912049469
ZNF516	0.09733514487743378	1.2918437283772688	0.31198580833685813
LRIF1	0.09728721529245377	2.7715310408518863	0.31190898847725046
NCF1	0.09728392958641052	3.7272220024695764	0.31190371375977716
LPCAT1	0.09722357988357544	2.2843241691589355	0.3118069635017986
P2RX5	0.09721580892801285	2.3425197234520545	0.31179449700802564
MRPL15	0.09719731658697128	2.793356079321641	0.3117648472139993
ACOT4	0.09718840569257736	1.0863277866290166	0.31175055252113115
PID1	0.0971832349896431	0.1610399201655617	0.3117422593454539
TFEB	0.09716010838747025	1.6458362249227672	0.31170516473070115
ENHO	0.09712757915258408	0.3046473803428503	0.3116529819301141
FGF7	0.09705733507871628	0.4298421743397529	0.3115402677873116
SGO1-AS1	0.09704162925481796	0.4881984402353947	0.3115150514202017
AGAP9	0.09701526165008545	1.2099494750683124	0.31147273335981845
SAC3D1	0.09688456356525421	2.2486126835529623	0.31126284739787685
HSD11B1	0.09678073227405548	0.5659820574980515	0.3110960148855625
GTSF1	0.09665118902921677	1.5938880764521086	0.3108877488451746
SRGAP3	0.09663823992013931	1.240016215122663	0.31086691722624976
RIC3	0.0965249091386795	3.6275153251794667	0.31068458411284966
ABHD15	0.09642496705055237	1.7208814300023592	0.3105236960788841
PAM	0.09638634324073792	1.6026660479032075	0.3104614979419528
NFAM1	0.09631267189979553	0.2109438099253636	0.3103428309907595
CD59	0.09630081057548523	3.484211105566758	0.3103237222449019
RNF130	0.09627882391214371	2.352914865200336	0.3102882937388504
ACOT9	0.0962386429309845	2.5808295561717105	0.31022353366306216
GPRASP1	0.09619707614183426	2.5276634142949033	0.31015653800939474
CNP	0.09617442637681961	2.7156387750919047	0.3101200197046319
DHFR	0.09616485238075256	2.3942782970575185	0.31010458399383645
KDM6A	0.09616132080554962	3.0392592411774855	0.31009889044784156
ZNF626	0.09609521180391312	2.3177037697571974	0.3099922767972801
METTL18	0.09601061046123505	2.426471632260543	0.30985579351394327
TFRC	0.09598508477210999	3.018714528817397	0.3098145990376251
IRGQ	0.09593579173088074	1.5761338334817152	0.3097350378732681
TJP3	0.09591302275657654	1.3674880678837116	0.3096982760793888
STAB1	0.0958884134888649	0.11310138309804293	0.30965854776920815
POC1A	0.09584744274616241	0.5983729786597766	0.30959237990378646
LINC00665	0.09584473818540573	1.5450930159825544	0.3095880171751599
LPCAT2	0.09580261260271072	0.26943768245669514	0.3095199720403974
FRY-AS1	0.09579294174909592	1.5123562904504628	0.3095043456847826
MRM2	0.09578709304332733	2.455207499173971	0.3094948957583917
BTLA	0.09575846046209335	1.9282243572748625	0.30944864151497425
ILK	0.09573300182819366	3.266494640937218	0.30940750231719094
CDYL2	0.09573081880807877	1.3535745854561145	0.309403979021951
MCM6	0.09572894871234894	2.213843130148374	0.3094009478262318
TM9SF1	0.09572222828865051	2.302631350663992	0.309390085405999
HPGDS	0.09571801126003265	0.36319344920607716	0.30938327569923635
EIF5A	0.09562132507562637	5.266610072209285	0.3092269854426745
MYL6B	0.09561971575021744	2.2601514779604397	0.3092243783122367
SLC15A3	0.09556431323289871	0.712913012275329	0.30913478198139005
SOS1	0.09551233798265457	3.474630823502174	0.30905070109706684
ARRDC2	0.09549012035131454	3.5050581785348744	0.3090147576014361
TSHR	0.09545698016881943	0.8735350313094946	0.3089611302006172
OTUD1	0.09541787207126617	3.1782690103237448	0.3088978350282139
NPFF	0.09539234638214111	0.6415877567890745	0.3088565130436813
TTC9C	0.09525366872549057	2.7086688371805043	0.30863192787801785
MYADM	0.09522494673728943	3.7204392231427708	0.3085853901793766
DNAH6	0.09519043564796448	1.2285680770874023	0.30852947272771375
GNB4	0.09518522024154663	1.1174047245429113	0.3085210188737954
SASH3	0.09513106197118759	3.195091100839468	0.3084332316495995
C1orf162	0.09510841220617294	4.450413291270916	0.3083965117913032
LSMEM1	0.09508296847343445	0.4813769585811175	0.308355258666442
NAP1L2	0.09505501389503479	1.0172940309231098	0.30830993017155683
ABCB6	0.09501529484987259	0.7008484393501511	0.3082455117226877
LDLRAP1	0.0950012281537056	4.299334526062012	0.3082226905175117
CENPV	0.09499116986989975	2.5402411680955153	0.3082063739776997
ABCC1	0.09496668726205826	2.651880328471844	0.3081666508695157
RAB10	0.0949350893497467	3.472172113565298	0.3081153878904225
YIPF4	0.09480100870132446	4.195332912298349	0.3078977275556322
BAX	0.0947965607047081	4.527232353503887	0.30789050064157447
FURIN	0.09478005766868591	2.3346138779933634	0.3078637002474556
SYTL3	0.094755619764328	3.265938502091628	0.3078240088514282
CHST11	0.0947154089808464	3.242770653504592	0.30775868738980944
LINC02604	0.09461755305528641	0.6133277129668456	0.3075996597754493
SLC24A4	0.09461526572704315	0.1969265380444435	0.3075959449186422
SMC4	0.09457319974899292	3.6550483520214376	0.30752756369750783
HEXIM1	0.09451954066753387	3.312640832020686	0.30744030714108517
PRSS53	0.09442330151796341	0.9297870454879907	0.30728375329456575
PTCH2	0.09439616650342941	1.376216682103964	0.307239594080091
CD79A	0.09436395019292831	1.8466664369289691	0.30718715501719807
ANK3-DT	0.09436362236738205	0.33137932577385354	0.30718662672249236
INTS7	0.09435468167066574	1.5655638162906353	0.3071720714697323
SELPLG	0.09435216337442398	4.391316358859722	0.30716797105068555
TRIM14	0.09433853626251221	3.5360540793492246	0.30714579291012006
RNF43	0.09428191930055618	1.8726309033540578	0.3070536091053996
TSPAN32	0.0942804291844368	2.720780290090121	0.30705118317504204
SGMS1-AS1	0.09424959123134613	1.7015942082955287	0.30700096043162106
APOBEC3F	0.09422541409730911	1.7910500718997076	0.3069615780112873
ANTXR2	0.09413134306669235	2.98644534441141	0.3068083211747853
ZBTB38	0.09405200183391571	3.677104821571937	0.30667899324615017
SNHG15	0.09395980089902878	4.051005565203154	0.30652862836087874
UBA7	0.0939302071928978	2.710920893228971	0.3064803503002921
MMEL1	0.09390261024236679	0.773678102172338	0.3064353229422995
ZNF703	0.09389686584472656	0.3140293831865375	0.3064259506734609
ELL2	0.09387750923633575	1.461671409698633	0.30639436758597993
EXOSC3	0.09386827796697617	2.5346928193018985	0.30637930768756805
GAPDH	0.09385741502046585	6.328916568022508	0.306361581525815
VIPR1	0.09384257346391678	2.390009494928213	0.30633735513526456
ZNF696	0.09374919533729553	1.3556743470522075	0.30618490569800116
LINC01252	0.09369822591543198	1.0992647581375563	0.30610165531086947
XCL1	0.09368015080690384	0.3384086751164152	0.3060721320046287
EHD4	0.09367717802524567	2.9024313413179836	0.30606727652595367
CASS4	0.09367585927248001	1.5787977805504432	0.306065118280087
BRIP1	0.09362242370843887	0.8073335954776177	0.3059778162508347
PTPN6	0.09357151389122009	4.022144601895259	0.3058946125492002
NEFM	0.0935201644897461	0.49571345947109735	0.30581066921246736
ZNF141	0.09341425448656082	3.3209600907105665	0.30563745249851487
RYR1	0.09331364184617996	0.7192551516569577	0.305472820571454
S1PR1	0.09327439963817596	3.8053778685056248	0.30540857215086037
IDH1	0.09323304146528244	1.7161972660284777	0.3053408551853182
CELF6	0.09322787076234818	0.6029494206349437	0.30533239121120764
RNF144B	0.09317207336425781	1.1487689912319183	0.30524101274596094
RNF157	0.0930754616856575	3.431779751410851	0.30508270903795426
EIF4A3	0.09306027740240097	3.3006775837678175	0.30505782492364963
LTB	0.09297820925712585	7.639447193879348	0.30492328396217183
TNK2	0.09293141216039658	2.8852478449161234	0.3048465371933444
LINC00649	0.09290985763072968	3.3442675333756666	0.30481117773035493
MTSS1	0.09289351850748062	2.4085189333328834	0.30478438060042107
TRIM56	0.09288383275270462	4.07590625836299	0.30476849574024933
GSN	0.09281378239393234	0.9811477936231173	0.30465354955632956
SHTN1	0.09275820851325989	0.5204258647102576	0.30456232082922163
SNHG19	0.09265759587287903	2.9811992461864767	0.304397102111831
HMGB2	0.09246663749217987	5.012752642998328	0.3040832742587936
DPEP2	0.09245860576629639	3.0630216965308557	0.3040700694681432
MRPS18B	0.09244399517774582	3.7815899023642907	0.3040460364419284
MEGF6	0.092412069439888	1.8825192634875958	0.3039935335858771
GYG1	0.09241067618131638	2.530979802975288	0.3039912454236632
TXNDC9	0.09241021424531937	3.3028833132523756	0.3039904803612984
RAB12	0.09234234690666199	1.689169434400705	0.3038788384477196
BASP1	0.0922536849975586	0.5569021356506989	0.30373291598647484
RBX1	0.09224833548069	4.743190490282499	0.3037241148961304
SATB1	0.09215494990348816	5.0015645027160645	0.3035703360406035
FNDC3B	0.09212975949048996	2.4282462917841396	0.3035288458530901
MRPL46	0.09211669117212296	2.9481599055803738	0.3035073147283118
CCDC167	0.09207270294427872	4.054620669438289	0.3034348457838094
HOXB3	0.09197013080120087	0.9046871398503964	0.3032657745277827
MYH11	0.09196700900793076	2.220825644639822	0.3032606317543401
CEP19	0.09195370972156525	1.805881903721736	0.3032387027620224
SLC16A1-AS1	0.09193208813667297	2.926778408197256	0.30320304469755355
SH3BP5	0.09192083030939102	4.448126985476567	0.30318447721157965
MTHFD1L	0.09190675616264343	1.6520994718258197	0.3031612733994361
CANT1	0.09185809642076492	2.153952043790084	0.30308100965229096
LINC02432	0.09179700911045074	0.20522511356438583	0.30298021827282473
PTK2	0.0917135551571846	1.616077028788053	0.3028424639446115
NACC2	0.0917101800441742	1.4308156141868005	0.3028368851829289
NLRC5	0.0917028859257698	3.840290197959313	0.302824841868238
NUCB2	0.09162101149559021	4.8303411190326395	0.3026896278515474
GAS7	0.09151410311460495	0.7032217876269267	0.3025129766036645
HOXB-AS1	0.09147366881370544	2.343387035223154	0.3024461462731077
REEP3	0.09143724292516708	2.931743163328904	0.30238592218387217
PKD2	0.0914105474948883	1.7640778376505926	0.3023417747903217
PCK2	0.09138918668031693	1.8309917129003084	0.3023064507305398
DDX39B	0.09138272702693939	4.730598523066594	0.3022957613403739
HK3	0.0913810059428215	0.14855030032161337	0.30229291821889903
DOK1	0.09137539565563202	2.0059467416543226	0.3022836404854002
TLR6	0.09134863317012787	0.5584325649990485	0.30223936383684513
GPC2	0.09134279936552048	2.031800233400785	0.30222971292632533
FADS1	0.09134016931056976	0.9872812961156552	0.3022253597857399
PRR4	0.09129901230335236	0.6573472490104345	0.3021572585166574
LENG8	0.09129846841096878	4.260484768794133	0.30215636146927666
GOLGA4	0.09127867221832275	4.502600156343901	0.30212360735233035
GHRL	0.09124035388231277	1.3532914817333221	0.30206017646858685
TMEM223	0.091221384704113	3.1049371315882754	0.302028783718142
MIB1	0.09117673337459564	2.9666596742776723	0.30195485594768007
ORAI2	0.09114176779985428	3.036756368783804	0.3018969510385884
NUDT12	0.09113574028015137	1.0361430805463057	0.3018869711844208
RALB	0.09111905097961426	2.4195428444789004	0.30185931862923265
NXT1	0.09108912944793701	3.6158486788089457	0.30180975939319554
PDXK	0.09099294990301132	3.109432660616361	0.3016503747424233
ARL6IP1	0.0909753292798996	4.493600130081177	0.3016211711346536
SNN	0.09097404778003693	2.4418340783852797	0.3016190387182537
FGD4	0.09088656306266785	0.3195147876842664	0.30147398589255014
LEO1	0.09084445238113403	3.094592644618108	0.3014041301385449
KISS1R	0.09084168821573257	1.062561279306045	0.3013995464510389
MT-ND5	0.09082493185997009	6.905662243182842	0.30137174842506187
SLC25A43	0.09078916162252426	1.1213600383355067	0.30131239957833106
EPB41L2	0.09069059044122696	1.7892978741572454	0.30114878389219807
CORO2A	0.09066540002822876	2.258315751185784	0.3011069541259883
DNLZ	0.09064183384180069	1.5391881236663232	0.30106782179433916
SNRPG	0.0906333327293396	4.600397935280433	0.30105371016630456
GPRC5B	0.0905824601650238	0.7512913139966818	0.3009692013493527
PDK1	0.09056474268436432	3.7001734421803403	0.30093976304981274
PAPSS1	0.09054844826459885	2.5157840847969055	0.3009126953920264
NPIPB11	0.09046708047389984	0.8401423543691635	0.3007774567655498
PDIA6	0.09044098854064941	4.373377048052275	0.30073408198617096
ZMAT1	0.09042305499315262	3.142552302433894	0.3007042663950874
MRPL51	0.09040606021881104	4.2857850056428175	0.3006760064032063
ICMT	0.09039729833602905	1.9965695968041053	0.30066143234275944
HS3ST3B1	0.09039095789194107	2.0051570580555844	0.3006508893073013
DDN-AS1	0.0903603583574295	0.9115141366536801	0.30059999157758904
ZNF350-AS1	0.09033592790365219	0.6296202786839925	0.3005593637106641
NPC1	0.09022625535726547	1.9465036483911367	0.3003768513831419
PSMG1	0.09012437611818314	2.695907711982727	0.30020722285390405
MTUS1	0.09011617302894592	1.6728574954546416	0.300193564179253
LRRIQ3	0.09002691507339478	1.0124469651625707	0.30004485586481044
MUSTN1	0.08999068289995193	0.5539386868476868	0.2999844681446123
PPIF	0.08993322402238846	2.0935018200140734	0.29988868106624883
CACNA1I	0.08988850563764572	1.5627514513639302	0.29981411751917614
AVPI1	0.08987905830144882	0.8269088841401614	0.2997983677096872
CFLAR-AS1	0.0898459330201149	0.8401001668893374	0.2997431094336845
IL3RA	0.08983948826789856	0.7960627663594025	0.2997323566098265
CELSR1	0.0898265689611435	0.37987395060750156	0.2997108073699035
TBKBP1	0.08976230770349503	0.6949556630391341	0.2996035877995453
ARID5B	0.08975135535001755	4.938537175838764	0.2995853056901758
SCML4	0.089699387550354	4.020090066469633	0.29949856303005457
RGMB	0.08969881385564804	1.5950842247559474	0.29949760295432104
LRP8	0.08969312906265259	1.4330636881864989	0.29948811638944256
MAN1C1	0.0896710455417633	3.0011863708496094	0.29945124656312017
DHCR24	0.08959200978279114	0.872042851952406	0.2993192429557806
LINC02610	0.08948493748903275	0.43586352410224766	0.29914033684837393
MAP7	0.08937864750623703	0.8085191811506565	0.2989626218432894
GFI1	0.08933596312999725	1.4778185922365923	0.29889122264654105
RAB15	0.08932040631771088	1.195724769280507	0.29886519497903763
DMXL2	0.08930225670337677	1.014456033706665	0.2988348280304655
ID2	0.08929914236068726	4.674932241439819	0.2988296220979689
B3GALT4	0.08928079158067703	2.5170720036213217	0.2987989210606938
TRMT1L	0.08920762687921524	2.3355855895922732	0.2986764625414136
PROK2	0.0891893282532692	0.5698113344036616	0.2986458293017232
NQO1	0.0891483798623085	1.1314790707368116	0.2985772560717123
COMMD5	0.08902591466903687	2.608609139919281	0.29837210842400413
RNF19B	0.08900941908359528	1.6754686649029071	0.29834445888052014
PPP1R15B	0.08897213637828827	3.3204450057103085	0.2982819790871342
SH3BGRL3	0.08893252909183502	6.720522146958571	0.29821557497790757
GPR55	0.08886799216270447	0.8853077831176611	0.2981073528518341
LINC02084	0.08884644508361816	0.8027522495159736	0.29807120191210146
LINC01229	0.08881822228431702	0.3099800975849995	0.29802386290466276
B3GNT2	0.08879110217094421	2.778291885669415	0.2979783634174545
STYXL1	0.08876444399356842	2.162666284121	0.2979336213972757
EFCAB13	0.08871957659721375	1.3469288532550519	0.2978583147738543
SPATC1L	0.08871946483850479	2.347493304656102	0.2978581333393012
CHMP1B	0.08870087563991547	3.870890204723065	0.29782691637971165
PRMT9	0.08869407325983047	3.0933575446789083	0.2978154974375768
CHAC2	0.0886429101228714	1.3780259352463942	0.2977295936288302
C21orf91	0.08864253759384155	3.078948130974403	0.2977289688068197
P2RY14	0.08861584961414337	0.49920964212371755	0.2976841495017426
ZNF711	0.08860783278942108	0.8904798134015157	0.2976706813949986
ZNF335	0.0886068120598793	2.701289956386273	0.2976689686057054
UTP11	0.08859454095363617	2.587493584706233	0.29764834750087893
ERI1	0.08855801820755005	2.1248264083495507	0.29758698981271986
TOB2	0.08852464705705643	2.7370157150121837	0.2975309225438995
RABGAP1L-DT	0.08850791305303574	0.5516995971019452	0.29750279970785004
EPHA1-AS1	0.08845524489879608	2.9407373941861668	0.29741426806702104
COLQ	0.08844394236803055	0.8680211213918833	0.29739526512817843
S100A6	0.08840359002351761	6.593250164618859	0.2973274152457136
LIMD1	0.08839213848114014	2.1165014321987448	0.2973081489628612
DAXX	0.08833540976047516	3.3752030317599955	0.2972127386070806
TAB2	0.08829496055841446	3.955374442614042	0.2971446770039591
LYST	0.08828943967819214	3.2704555621513953	0.2971353841729031
SIPA1L2	0.08825446665287018	0.724348627603971	0.29707653867947104
SYNE3	0.08824232965707779	3.2807682752609253	0.2970561097336317
SMG8	0.08818849176168442	1.3539086488577037	0.2969654743404423
SNHG9	0.08816507458686829	3.865292338224558	0.29692604773939196
EBLN2	0.08793087303638458	1.9432383271364064	0.2965314020960586
ADPRM	0.0879279226064682	3.1815247444006114	0.296526432431657
HPSE	0.08786296099424362	1.49956149321336	0.2964168714020143
PSMA5	0.08777827024459839	4.5248788595199585	0.2962739785193181
DCAF7	0.08767711371183395	3.4657149406579824	0.296103211567645
LINC00513	0.08764566481113434	3.171008660243108	0.2960501000099991
SEL1L3	0.08763770759105682	2.8392140040030847	0.2960366685075803
UST	0.08760739862918854	0.9106817222558535	0.29598546617602417
GOLIM4	0.08757326751947403	0.5946414487866255	0.2959278121876163
PDK3	0.08749838918447495	3.0224752884644728	0.2958012637533008
TRIM73	0.0874316468834877	3.6794292559990516	0.29568842265087475
PPDPF	0.08734137564897537	6.0093135466942424	0.29553574685857037
NFKBIB	0.0873354822397232	2.733925590148339	0.2955257670586761
ANKRD18A	0.08733240514993668	0.8655973535317641	0.29552056288187967
HLA-B	0.08731944859027863	7.7366422689878025	0.29549863953937666
ATXN1	0.0873161107301712	3.480996718773475	0.29549299486077407
IBA57	0.08731062710285187	1.9432061085334191	0.2954837172093104
TPH1	0.08723034709692001	0.9570015577169565	0.2953478353995766
TSPOAP1	0.08722404390573502	1.0822840814407055	0.29533717470213056
SARDH	0.08719705790281296	1.5216993231039782	0.29529147924169347
CCDC142	0.08716894686222076	1.52248032276447	0.29524387556242965
ZFYVE28	0.08715463429689407	2.6922718103115377	0.2952196352587775
CATSPER2	0.08713902533054352	1.7691936126122108	0.29519319376712977
TUBA1C	0.0871032103896141	2.9035577132151675	0.29513252608115326
OR2A25	0.08700121939182281	1.5736353397369385	0.2949596924148345
AK1	0.08699232339859009	1.8114055899473338	0.29494461387572873
LINC02256	0.08692997694015503	2.287076881298652	0.29483889656722406
SNHG18	0.0868966355919838	0.5201301842641372	0.29478235767277855
ZNF880	0.0868888646364212	2.786627017534696	0.2947691767674042
FCGRT	0.08686518669128418	3.7305376071196337	0.29472900256823464
MIR646HG	0.08684612065553665	0.9893759798545104	0.2946966595878645
NDRG1	0.08683506399393082	3.1695105112515964	0.2946778928330675
RAB34	0.08683054894208908	1.6722949353548198	0.294670238988083
LACTB2-AS1	0.08681715279817581	1.9735644964071422	0.29464751162436803
PTP4A3	0.08679066598415375	2.554228351666377	0.2946025604690716
ACSL5	0.08678274601697922	2.5633752896235538	0.2945891146446805
ZNF677	0.08675210177898407	2.291335234275231	0.2945370993730459
GAL3ST4	0.08674755692481995	1.5070246412203863	0.2945293777998659
FZD6	0.08672145009040833	1.0645409455666175	0.294485056044737
STX7	0.086692214012146	2.960894960623521	0.294435412222692
CBLB	0.08667992055416107	3.562316206785349	0.29441454372849435
FAM98A	0.08666281402111053	2.451416960129371	0.2943854812017417
SPIB	0.08666133880615234	0.40220232135974443	0.2943829739215311
OGFRL1	0.08665547519922256	2.101460255109347	0.29437301846968156
GNA11	0.08663865923881531	0.896543569289721	0.2943444580117056
LMO7	0.08661816269159317	2.847234405004061	0.2943096334824525
RGS12	0.08656797558069229	1.515606348331158	0.294224358588832
KIR3DL2	0.08656780421733856	0.4836177284327837	0.2942240694530948
XBP1	0.08655405044555664	4.486502931668208	0.29420069575249336
MT-CO1	0.08650515973567963	8.685516100663405	0.294117590926123
RNF34	0.08649630099534988	2.9371582636466393	0.2941025342544098
CKAP5	0.08645866066217422	2.3977854435260477	0.2940385388695155
SLC35A2	0.08645625412464142	1.9579763320776133	0.294034448017677
TMED1	0.08640047162771225	2.3479415636796217	0.29393957471977
ZBTB20	0.08638682216405869	4.286880172215975	0.29391635166911884
AGFG2	0.08634097874164581	2.02804283453868	0.29383835880846715
LINC00630	0.08629394322633743	1.4214338408066676	0.2937583098078036
AJAP1	0.08626969158649445	0.19767135915418083	0.29371702266549143
ADCY9	0.0862673670053482	1.2353364114577954	0.29371306404768727
SMC2	0.08624908328056335	2.887060412993798	0.29368194864084174
CITED2	0.08615816384553909	4.3261268230584955	0.2935271081917661
CERS6	0.08615458011627197	2.827696369244502	0.29352100084771515
MAP3K1	0.08609838038682938	4.348656764397254	0.2934252599879139
ATP13A1	0.08607782423496246	2.4495634665855994	0.29339022560832034
MEFV	0.08605929464101791	0.21389038065591684	0.29335864731656225
CFP	0.08601871132850647	2.6610078536547146	0.29328946974159364
AP3S2	0.08600962162017822	2.3137729122088504	0.2932739655715653
TRABD2A	0.08594882488250732	4.735203156104455	0.2931702954753071
VMO1	0.08582234382629395	0.21179120819299266	0.29295450225127834
RFK	0.08580653369426727	2.7893851078473606	0.29292751763412483
KCNE3	0.08579131960868835	0.16173982000551546	0.2929015547076834
SIDT1-AS1	0.08572111278772354	1.8156905586902912	0.2927816779666304
KAT6B	0.08571816235780716	4.2655212328984184	0.29277664289479305
HTR6	0.0856776311993599	0.35365132185129017	0.2927074136355981
NQO2	0.08565887063741684	2.790642852966602	0.2926753665385387
LEAP2	0.08560054749250412	1.546548054768489	0.2925757168435843
LRRC32	0.08559761941432953	0.39720319927884984	0.2925707086301352
SMCHD1	0.08556953817605972	5.34463042479295	0.2925227086674174
FBXO45	0.08553822338581085	1.9903344741234412	0.2924691898016037
MAP2K7	0.08550915122032166	3.192211013573867	0.292419478790997
WDR77	0.08550094068050385	2.4441604430858908	0.2924054343642571
LAIR1	0.0854942798614502	2.774762126115652	0.2923940526860408
TCAF1	0.08545942604541779	2.4947150212067823	0.29233444209555126
DCTPP1	0.08540379256010056	3.233656644821167	0.29223927144781936
MAPKAPK2	0.08537586778402328	3.110710079853351	0.2921914854015999
DCBLD2	0.08537130057811737	0.8582423501289808	0.29218367916047644
KCNC1	0.08528677374124527	1.3203309017878313	0.29203899255422233
ITGB1BP1	0.085249163210392	3.7583866669581485	0.2919745921681863
RBM11	0.08521799743175507	1.233659551693843	0.29192121682266187
BORCS6	0.0852147787809372	2.5882644057273865	0.29191570243418313
CDC42BPB	0.08511923998594284	1.1221611774884737	0.2917520225949179
ZNF439	0.0851188451051712	2.635697740774888	0.2917513366933554
RHPN1	0.08510293811559677	2.177294295567733	0.29172407558509567
NRTN	0.0850985050201416	0.9970358289205111	0.2917164793630534
STARD4	0.08503415435552597	2.0468328320063076	0.2916061593730533
TLR1	0.08501453697681427	1.8038409535701458	0.2915725281153109
TXK	0.08499235659837723	4.457640262750479	0.2915344882749897
ZNF564	0.08498989790678024	2.189179764344142	0.2915302667393067
CCDC88B	0.08498195558786392	3.2118656910382786	0.2915166524287876
IKBIP	0.08496759831905365	2.259873307668246	0.29149202245214256
MAML3	0.0849480852484703	1.440497283752148	0.2914585529162575
USP10	0.08486815541982651	3.9520549040574293	0.29132140038551646
PDGFB	0.08484768122434616	0.6215351404478917	0.2912862577161579
GIMAP1	0.08483165502548218	5.116252238933857	0.29125874385821826
CES4A	0.08480966091156006	1.7460434574347277	0.29122097861275525
CIP2A	0.08469916135072708	1.1106765201458564	0.2910312012513405
LINC01725	0.08468819409608841	1.1585724903987005	0.29101236524414065
MAP1S	0.08465766906738281	2.0129638589345493	0.29095990386121146
CEACAM21	0.0846288651227951	2.449500253567329	0.29091041032161674
KCNK6	0.08458450436592102	2.5514419491474447	0.2908341521491963
ADCY3	0.08447805047035217	1.6719907063704271	0.29065108386739946
TTC28	0.08446276932954788	1.110552932207401	0.29062479331241464
PSMB8	0.08444266021251678	5.145897791935847	0.2905901954149622
IL5RA	0.0844314768910408	0.3242591368750884	0.2905709458027826
ATAD2	0.08441920578479767	2.8768248007847714	0.2905498311427574
HEBP2	0.08439526706933975	4.323187213677627	0.29050863012086764
ITPRIP	0.08437872678041458	1.8852234895412738	0.290480160679986
NEDD4	0.08435448259115219	1.4124532319032228	0.29043843047640033
TTK	0.08433595299720764	0.3437209094946201	0.2904065320032075
MIRLET7BHG	0.08432724326848984	1.098561623921761	0.29039153492238007
AKAP12	0.08432476967573166	0.40726759886512387	0.2903872760499528
ABHD14A-ACY1	0.08426246047019958	0.12133525197322552	0.29027997036155756
GCH1	0.08425518125295639	2.8024652371039758	0.2902674309453872
RWDD2B	0.08425118774175644	1.9396268862944384	0.29026055448065985
BET1	0.08424778282642365	2.5267308216828566	0.29025468239885027
ZNF322	0.08423115313053131	2.2188281371043277	0.2902260348405767
KANTR	0.08422693610191345	2.19398832321167	0.29021877889073877
RCN3	0.08419359475374222	1.259893502180393	0.29016133043770437
TREM1	0.08416130393743515	0.13894705359752363	0.29010567967283507
LIMS2	0.08413320034742355	2.0692022763765774	0.29005723098352215
FAM117B	0.08412208408117294	2.918043824342581	0.290038073237605
CTNNAL1	0.08411690592765808	0.9407329077904041	0.2900291467102843
WSB2	0.08406796306371689	2.5934779002116275	0.2899447628310362
PHEX	0.08406431972980499	0.49486283843333906	0.2899384788315528
RILPL2	0.08404888212680817	3.843312373528114	0.28991185391974966
NT5C3B	0.08401857316493988	2.5174975257653456	0.2898595698912518
ANKRD36C	0.08399996161460876	3.6055871706742506	0.2898274715666392
INSL3	0.08393373340368271	1.128779874398158	0.2897131918037394
ZNF212	0.08385654538869858	1.4469570953112383	0.28957995092619576
LIMA1	0.08385451883077621	2.8430760823763332	0.289576441295132
