gene	mean_case_log1p_cpm	mean_control_log1p_cpm	delta_case_minus_control	welch_t	welch_p	donor_variance	abs_delta
AP001542.3	0.0031676753	0.0012750293	0.0018926461	0.99119246	0.33168966	2.6129654e-05	0.0018926461
TEKT1	0.0068254154	0.004933863	0.0018915525	0.32717612	0.7478671	0.00017570435	0.0018915525
TBX2	0.0025256844	0.0044165975	-0.0018909131	-0.57675314	0.5741221	5.063801e-05	0.0018909131
AL031121.2	0.0034099463	0.0015191382	0.0018908081	0.76263	0.45311472	4.6045086e-05	0.0018908081
ZNF385C	0.09295538	0.09106493	0.0018904507	0.088799216	0.9301228	0.0027470742	0.0018904507
TRBV5-7	0.002438589	0.0043287138	-0.0018901248	-0.59110016	0.564827	4.8012465e-05	0.0018901248
AC007786.3	0.001412759	0.0033013888	-0.0018886299	-0.71591073	0.48428336	3.7907415e-05	0.0018886299
LINC02493	0.0008610914	0.0027496784	-0.001888587	-0.9272859	0.37070552	2.0259915e-05	0.001888587
AL122008.1	0.0031169115	0.005005384	-0.0018884724	-0.3202687	0.7529352	0.00018433711	0.0018884724
LINC02523	0.0030670944	0.0049552107	-0.0018881164	-0.6163207	0.54588485	5.222871e-05	0.0018881164
DNAJC22	0.059693124	0.06158041	-0.0018872842	-0.12832597	0.89943403	0.0011706171	0.0018872842
AC254629.1	0.01452453	0.012638345	0.0018861843	0.29159823	0.7734966	0.00025983033	0.0018861843
PPP1R1A	0.010111129	0.008225306	0.001885823	0.33967385	0.7380731	0.00017468947	0.001885823
AL133244.2	0.0018852844	0.0	0.0018852844	0.99999994	0.33316973	3.499616e-05	0.0018852844
C22orf42	0.0018852844	0.0	0.0018852844	0.99999994	0.33316973	3.499616e-05	0.0018852844
LINC02768	0.0018852844	0.0	0.0018852844	0.99999994	0.33316973	3.499616e-05	0.0018852844
WFDC5	0.0018852844	0.0	0.0018852844	0.99999994	0.33316973	3.499616e-05	0.0018852844
PLEKHD1	0.23890269	0.2407867	-0.0018840134	-0.051529557	0.95947284	0.0075700674	0.0018840134
AC015818.2	0.053517066	0.051633626	0.0018834397	0.19211191	0.84927094	0.00070395105	0.0018834397
ZNF804A	0.018658064	0.016774982	0.0018830821	0.13743736	0.8918324	0.0013949093	0.0018830821
AC008534.1	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AC018552.2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AC064874.1	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AC084834.1	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AC091078.2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AC093519.2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AC104051.2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AC147651.2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AL023283.1	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AL139280.2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AL365181.4	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AL450469.2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AP001150.1	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AP002957.1	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
ARL14	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
BAALC-AS2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
BRS3	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
BX005214.2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
BX284668.1	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
C9	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
CYP11A1	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
DCD	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
FLG	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
FOXI2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
IGFBP7-AS1	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
IGHV3-49	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
IGKV1-17	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
IGKV1-9	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
ITLN2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
LINC00670	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
LINC01423	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
LINC01518	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
LINC02045	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
LINC02148	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
LINC02157	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
LINC02216	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
LYPD6	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
MIR548A1HG	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
OR1L3	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
PCAT4	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
PGR	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
SCARA3	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
SLC22A25	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
SOSTDC1	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
TMPRSS11F	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
Z97205.2	0.0	0.0018825915	-0.0018825915	-1.0000001	0.34343645	1.3631348e-05	0.0018825915
AC093585.1	0.008575144	0.010454975	-0.0018798308	-0.25890055	0.79817575	0.00033600547	0.0018798308
CU633906.2	0.008047745	0.006168225	0.0018795198	0.4631817	0.64741695	0.00011953098	0.0018795198
AC015689.1	0.004376743	0.002497357	0.0018793859	0.46437895	0.64656174	0.00012068687	0.0018793859
ODF3L1	0.003484981	0.005364193	-0.0018792122	-0.5258299	0.60542005	7.335521e-05	0.0018792122
AF121898.1	0.03301292	0.031134117	0.0018788017	0.19760565	0.84594434	0.00046841515	0.0018788017
AL161668.1	0.0018785531	0.0	0.0018785531	1.4510282	0.1673633	1.6959053e-05	0.0018785531
AP003471.1	0.0018785531	0.0	0.0018785531	1.4510282	0.1673633	1.6959053e-05	0.0018785531
LINC01022	0.0018785531	0.0	0.0018785531	1.4510282	0.1673633	1.6959053e-05	0.0018785531
LINC02704	0.002631111	0.0045095594	-0.0018784483	-0.6927355	0.49844536	3.972328e-05	0.0018784483
FAM92B	0.0060711424	0.0041927816	0.0018783608	0.6162445	0.5438798	6.254251e-05	0.0018783608
AL121974.1	0.0064622224	0.0045842687	0.0018779538	0.60583276	0.55121917	6.030021e-05	0.0018779538
AC092567.1	0.0017667075	0.003644449	-0.0018777414	-0.48805553	0.6350154	6.327919e-05	0.0018777414
AC079035.1	0.069919065	0.06804137	0.0018776953	0.13459861	0.89405876	0.0013860686	0.0018776953
KCNJ16	0.0018766569	0.0	0.0018766569	1.4512073	0.16731419	1.6920872e-05	0.0018766569
PICART1	0.013996685	0.015872844	-0.0018761586	-0.24800634	0.8062502	0.0004093518	0.0018761586
AC091059.1	0.01948459	0.017608956	0.0018756352	0.17588063	0.8629671	0.0005495058	0.0018756352
AP001793.1	0.011128711	0.009254058	0.0018746527	0.35559246	0.7255349	0.00018070082	0.0018746527
AC003975.1	0.0033930691	0.0015191382	0.0018739309	0.86726224	0.39490288	3.1838295e-05	0.0018739309
AC104984.2	0.0047410373	0.006614927	-0.0018738899	-0.44653705	0.661382	9.244539e-05	0.0018738899
ENPP6	0.012322884	0.010450754	0.0018721297	0.3313223	0.7435699	0.00020580765	0.0018721297
AC015813.8	0.0038952613	0.0057664467	-0.0018711854	-0.66694653	0.51419514	4.2848696e-05	0.0018711854
AC021755.3	0.070080124	0.07195129	-0.0018711686	-0.13707238	0.89231616	0.0011438192	0.0018711686
MASP1	0.005601388	0.003730395	0.0018709928	0.36730814	0.71696305	0.00016645547	0.0018709928
LRRC19	0.11297293	0.114838146	-0.0018652156	-0.07573496	0.9405215	0.003312095	0.0018652156
AC026191.1	0.13570492	0.13756983	-0.0018649101	-0.06060899	0.9521753	0.0071663423	0.0018649101
OR52B6	0.0033635525	0.0014989551	0.0018645974	0.77705324	0.44472653	4.2651027e-05	0.0018645974
AC008969.2	0.0022283106	0.0040927758	-0.0018644652	-0.58345306	0.5703788	4.6285608e-05	0.0018644652
AC097724.1	0.049607366	0.047743816	0.0018635504	0.13308656	0.8957261	0.0010612514	0.0018635504
AC013565.1	0.0028211477	0.0046846094	-0.0018634617	-0.65569943	0.52111536	4.423399e-05	0.0018634617
AC092337.1	0.08382172	0.08568517	-0.0018634498	-0.111614265	0.91242665	0.0015368249	0.0018634498
AP002439.1	0.0048012338	0.0029379358	0.001863298	0.61466557	0.5446047	6.6021996e-05	0.001863298
PARG	2.6207612	2.618898	0.0018632412	0.022145735	0.98253167	0.04576812	0.0018632412
AQP6	0.011653755	0.013515783	-0.0018620277	-0.37467685	0.711752	0.00015264812	0.0018620277
AL136298.1	0.008575546	0.006713613	0.0018619327	0.34568343	0.7326829	0.00022875512	0.0018619327
LINC01563	0.004879955	0.0030180935	0.0018618617	0.5388782	0.5949616	9.116162e-05	0.0018618617
AC090527.2	0.004358596	0.002497357	0.0018612391	0.37051672	0.71447265	0.00020567984	0.0018612391
DDO	0.004358596	0.002497357	0.0018612391	0.37051672	0.71447265	0.00020567984	0.0018612391
MIR4432HG	0.004358596	0.002497357	0.0018612391	0.37051672	0.71447265	0.00020567984	0.0018612391
Z83851.2	0.004358596	0.002497357	0.0018612391	0.37051672	0.71447265	0.00020567984	0.0018612391
LINC02465	0.0036627753	0.0055236625	-0.0018608873	-0.6504738	0.5232672	4.8464895e-05	0.0018608873
AC104066.3	0.05632945	0.054470174	0.0018592775	0.10436569	0.9181464	0.0017048036	0.0018592775
AC092316.1	0.003507463	0.005364193	-0.0018567301	-0.56336	0.58183616	5.5001692e-05	0.0018567301
TCERG1L-AS1	0.0009624006	0.0028177465	-0.0018553459	-0.62310785	0.5457682	3.83219e-05	0.0018553459
AL353581.1	0.00094975054	0.0028042048	-0.0018544543	-0.8778781	0.39523903	2.2323145e-05	0.0018544543
CHST5	0.018631477	0.020484738	-0.0018532611	-0.34597695	0.7331862	0.00016832103	0.0018532611
MRGPRD	0.0046749553	0.002822347	0.0018526083	0.5296532	0.601349	9.6618685e-05	0.0018526083
MTOR-AS1	0.0094169425	0.01126918	-0.0018522376	-0.38559514	0.7039141	0.00013943778	0.0018522376
TRIM67	0.006407274	0.008259458	-0.0018521836	-0.37115842	0.71418744	0.0001580683	0.0018521836
LINC02640	0.004281481	0.006133394	-0.001851913	-0.4716857	0.64380366	8.0404054e-05	0.001851913
AL512658.2	0.009952532	0.008100672	0.0018518604	0.34965244	0.7300663	0.00017676692	0.0018518604
AC011228.2	0.012432806	0.01058118	0.0018516257	0.28749678	0.7763258	0.00027840183	0.0018516257
PPM1E	0.019457288	0.017608102	0.0018491857	0.28585413	0.77800816	0.00024982283	0.0018491857
AC099684.2	0.014946809	0.01679593	-0.0018491205	-0.3353872	0.7409717	0.00018005542	0.0018491205
AC024581.1	0.021580644	0.023428144	-0.0018475	-0.18961707	0.85174894	0.00053669204	0.0018475
DCDC2C	0.0033020382	0.005149192	-0.001847154	-0.44844222	0.6619946	7.520249e-05	0.001847154
AC092839.1	0.004241835	0.0060889046	-0.0018470697	-0.46811202	0.64615405	8.226351e-05	0.0018470697
OR2AJ1	0.003626525	0.0054731304	-0.0018466054	-0.43926218	0.66686565	8.9853034e-05	0.0018466054
GAP43	0.0031206529	0.0012750293	0.0018456236	0.74230915	0.4654856	5.042979e-05	0.0018456236
RIMS1	0.007140885	0.008984177	-0.0018432923	-0.41476926	0.6841503	0.00010188748	0.0018432923
AC113382.1	0.064000964	0.06215803	0.0018429346	0.15399854	0.87917435	0.0008601965	0.0018429346
GABRG3	0.0075522857	0.009394752	-0.0018424662	-0.37042361	0.7159207	0.00013192567	0.0018424662
AC092448.1	0.0048639863	0.006706168	-0.0018421817	-0.38420597	0.7078845	9.971285e-05	0.0018421817
TRIM55	0.0032604323	0.0014187975	0.0018416347	0.79240733	0.43588623	4.0610816e-05	0.0018416347
AC011306.1	0.0047576064	0.0029177526	0.0018398538	0.6253609	0.53773314	6.120503e-05	0.0018398538
AL606753.2	0.0024535968	0.0042931223	-0.0018395255	-0.71638876	0.48435193	3.5215216e-05	0.0018395255
AC093157.2	0.6170852	0.61892354	-0.0018383265	-0.05588609	0.9559131	0.0073329173	0.0018383265
AC011824.1	0.0018380035	0.0	0.0018380035	1.4609066	0.16467093	1.602721e-05	0.0018380035
AL021917.1	0.0018380035	0.0	0.0018380035	1.4609066	0.16467093	1.602721e-05	0.0018380035
AL512656.1	0.019125061	0.017287958	0.0018371027	0.24481243	0.8096333	0.00030367082	0.0018371027
AL161757.5	0.005497957	0.00733435	-0.001836393	-0.456484	0.6530836	9.722167e-05	0.001836393
AC024592.2	0.0019360004	0.0037723861	-0.0018363857	-0.6154171	0.5485469	4.3379838e-05	0.0018363857
RNASE10	0.0032536031	0.0014187975	0.0018348056	0.7900127	0.43725672	4.0533276e-05	0.0018348056
AC019155.2	0.0018346913	0.0	0.0018346913	1.4607146	0.16472296	1.597348e-05	0.0018346913
AC022916.4	0.0018346913	0.0	0.0018346913	1.4607146	0.16472296	1.597348e-05	0.0018346913
AL163973.3	0.0018346913	0.0	0.0018346913	1.4607146	0.16472296	1.597348e-05	0.0018346913
KRT19	0.023459852	0.021625873	0.001833979	0.103938386	0.91808224	0.0022705726	0.001833979
PCBP2	5.482759	5.4845915	-0.0018324852	-0.02684034	0.9788429	0.02895261	0.0018324852
AC068790.8	0.0043295855	0.002497357	0.0018322284	0.45855942	0.6506803	0.00011666926	0.0018322284
AL356270.1	0.0043295855	0.002497357	0.0018322284	0.45855942	0.6506803	0.00011666926	0.0018322284
LINC02125	0.024366863	0.026197713	-0.0018308498	-0.16109328	0.8740141	0.00068938354	0.0018308498
LINC01870	0.0018303324	0.0	0.0018303324	1.4443429	0.16920595	1.6241314e-05	0.0018303324
PHYHIP	0.0018303324	0.0	0.0018303324	1.4443429	0.16920595	1.6241314e-05	0.0018303324
GPR4	0.0030894019	0.004919478	-0.0018300763	-0.46032724	0.6538311	6.930556e-05	0.0018300763
EHF	0.033118065	0.034947112	-0.0018290468	-0.09660957	0.9238388	0.0026476888	0.0018290468
CELA3B	0.0018284363	0.0	0.0018284363	1.4445597	0.16914594	1.6203061e-05	0.0018284363
LINC02856	0.0018284363	0.0	0.0018284363	1.4445597	0.16914594	1.6203061e-05	0.0018284363
AP000777.1	0.00082221674	0.0026493378	-0.001827121	-0.9354144	0.36671168	1.8613007e-05	0.001827121
AC003988.1	0.0018268041	0.0	0.0018268041	1.4614488	0.16452423	1.5821353e-05	0.0018268041
CCDC85A	0.0018268041	0.0	0.0018268041	1.4614488	0.16452423	1.5821353e-05	0.0018268041
KRT83	0.0018268041	0.0	0.0018268041	1.4614488	0.16452423	1.5821353e-05	0.0018268041
NPR1	0.0018268041	0.0	0.0018268041	1.4614488	0.16452423	1.5821353e-05	0.0018268041
AC108676.1	0.053282883	0.05145638	0.0018265024	0.107551396	0.91589785	0.001401278	0.0018265024
OLA1	3.9974198	3.995594	0.0018258095	0.04289099	0.96624166	0.010537717	0.0018258095
AP006333.2	0.0045538954	0.0027294955	0.0018243999	0.7003656	0.4908355	4.5854184e-05	0.0018243999
DIO3	0.0007103712	0.002534006	-0.0018236348	-0.6929509	0.50347555	2.8779312e-05	0.0018236348
AC244153.1	0.001823492	0.0	0.001823492	1.461275	0.16457126	1.5767593e-05	0.001823492
PCDHA5	0.001823492	0.0	0.001823492	1.461275	0.16457126	1.5767593e-05	0.001823492
CBY3	0.024673335	0.022850119	0.0018232167	0.20727548	0.837646	0.0005148444	0.0018232167
AL163541.1	0.019289428	0.02111252	-0.0018230919	-0.19507484	0.84743196	0.0005086182	0.0018230919
AL035411.3	0.059126038	0.05730365	0.0018223897	0.10605362	0.9167421	0.0016515539	0.0018223897
AC022596.2	0.001823492	0.003644449	-0.0018209569	-0.47270948	0.64554477	6.358055e-05	0.0018209569
AC006197.2	0.0033945735	0.0015736645	0.001820909	0.69943786	0.49100488	5.102295e-05	0.001820909
LINC01545	0.0047966014	0.0029757728	0.0018208285	0.491426	0.6289655	7.9477984e-05	0.0018208285
CLDN18	0.0043259896	0.0025055695	0.0018204201	0.7706548	0.44893044	3.763481e-05	0.0018204201
LINC02834	0.022110678	0.020290267	0.0018204115	0.18341911	0.8560258	0.000695686	0.0018204115
AC011751.1	0.010582839	0.012402893	-0.0018200539	-0.24104743	0.8116341	0.0003894593	0.0018200539
FAM240C	0.0037008119	0.0018825915	0.0018182204	0.72129047	0.4786823	4.0550833e-05	0.0018182204
AC022973.5	0.017089317	0.01527262	0.0018166965	0.31591725	0.7551911	0.00020721073	0.0018166965
AL049569.2	0.0018159761	0.0	0.0018159761	1.4595019	0.16505161	1.5673928e-05	0.0018159761
ERICH4	0.04727979	0.045464426	0.0018153638	0.13486804	0.89426816	0.0010067713	0.0018153638
PCDHB3	0.0018141542	0.0	0.0018141542	1.4620023	0.16437458	1.55918e-05	0.0018141542
RNF180	0.0018141542	0.0	0.0018141542	1.4620023	0.16437458	1.55918e-05	0.0018141542
AC024901.1	0.005521912	0.00733435	-0.001812438	-0.45863783	0.65174985	9.175515e-05	0.001812438
AC017083.3	0.0043295855	0.006141806	-0.0018122206	-0.34732154	0.73229474	0.00015718535	0.0018122206
AL360004.1	0.0043295855	0.006141806	-0.0018122206	-0.34732154	0.73229474	0.00015718535	0.0018122206
ARAP1-AS1	0.017704353	0.019515738	-0.0018113852	-0.21396196	0.8335044	0.00036286752	0.0018113852
DCX	0.001810842	0.0	0.001810842	1.4618491	0.164416	1.5538006e-05	0.001810842
ELOVL2	0.001810842	0.0	0.001810842	1.4618491	0.164416	1.5538006e-05	0.001810842
KLF14	0.0010563363	0.0028668358	-0.0018104995	-0.82428616	0.4231783	2.4869689e-05	0.0018104995
HTR2A	0.00069572264	0.0025055695	-0.0018098468	-1.0000378	0.33675766	1.550154e-05	0.0018098468
PLEKHH1	0.11232756	0.11413695	-0.0018093884	-0.14453287	0.8863069	0.0010933258	0.0018093884
AC092757.3	0.01606685	0.014258134	0.001808715	0.24810085	0.8066522	0.00031712337	0.001808715
SEMA3D	0.014425186	0.012616878	0.0018083081	0.3837754	0.70498246	0.00014013816	0.0018083081
AL603840.1	0.0018047767	0.0	0.0018047767	1.4601643	0.16487204	1.5467876e-05	0.0018047767
SYT13	0.0018047767	0.0	0.0018047767	1.4601643	0.16487204	1.5467876e-05	0.0018047767
AC106820.5	0.017049905	0.015245713	0.0018041916	0.27682346	0.785091	0.00024079304	0.0018041916
AC020913.3	0.019497136	0.017693492	0.001803644	0.22851785	0.8214249	0.0003940324	0.001803644
IGHVIII-76-1	0.0026059288	0.004409553	-0.0018036242	-0.49211565	0.62917155	7.289219e-05	0.0018036242
AC004253.1	0.035765775	0.03396257	0.0018032044	0.15361609	0.88026345	0.0006467544	0.0018032044
C3orf49	0.18780099	0.18960312	-0.0018021315	-0.05648511	0.95587724	0.0045507476	0.0018021315
FP326651.1	0.015594385	0.013792592	0.0018017925	0.28015885	0.78213644	0.00025682192	0.0018017925
AL591719.2	0.00069572264	0.002497357	-0.0018016344	-0.694953	0.5022961	2.789813e-05	0.0018016344
AP005059.2	0.00069572264	0.002497357	-0.0018016344	-0.694953	0.5022961	2.789813e-05	0.0018016344
AC010503.2	0.0030762488	0.0012750293	0.0018012195	0.8387444	0.40990672	3.531807e-05	0.0018012195
GABRR3	0.0066118995	0.00841291	-0.0018010102	-0.42517745	0.6762294	9.724135e-05	0.0018010102
GPRC5D	0.016211111	0.018010389	-0.001799278	-0.20702542	0.83877444	0.00038599427	0.001799278
LINC02695	0.0030730446	0.0012750293	0.0017980153	0.9527424	0.35048395	2.5232202e-05	0.0017980153
LINC01978	0.03773076	0.03952688	-0.0017961189	-0.12730736	0.900782	0.00089220743	0.0017961189
AC005071.1	0.010136863	0.011932313	-0.0017954502	-0.31203514	0.759406	0.00016741693	0.0017954502
AP002505.1	0.0033871466	0.0015918066	0.00179534	0.8106011	0.42623407	3.2682652e-05	0.00179534
AC010735.2	0.039697148	0.037902623	0.0017945245	0.11979853	0.9056472	0.0015940961	0.0017945245
WNT16	0.029830195	0.031623643	-0.0017934479	-0.18436165	0.8556288	0.00056515157	0.0017934479
AP001042.1	0.007408996	0.009199849	-0.0017908532	-0.3889731	0.7011185	0.00013567359	0.0017908532
SMIM34B	0.004882695	0.0030928026	0.0017898926	0.5779901	0.56876147	6.73337e-05	0.0017898926
AP000322.2	0.009762938	0.011552679	-0.0017897412	-0.25068903	0.80500257	0.00028356252	0.0017897412
AL391650.1	0.015919572	0.014130218	0.0017893538	0.28942496	0.77504164	0.00024302395	0.0017893538
PKHD1L1	0.0649218	0.06313283	0.0017889664	0.100375965	0.9211383	0.0018196292	0.0017889664
AC103879.1	0.0007172002	0.0025055695	-0.0017883693	-0.9836241	0.34414744	1.5773841e-05	0.0017883693
AL109984.1	0.0008610914	0.0026493378	-0.0017882463	-0.9077603	0.38014886	1.9206616e-05	0.0017882463
BICRA-AS1	0.010676072	0.0124638425	-0.0017877705	-0.29862556	0.76914626	0.00018839457	0.0017877705
AC087857.1	0.0007103712	0.002497357	-0.0017869859	-0.68824875	0.50625277	2.8082923e-05	0.0017869859
AC108206.1	0.0007103712	0.002497357	-0.0017869859	-0.68824875	0.50625277	2.8082923e-05	0.0017869859
AL022337.1	0.0007103712	0.002497357	-0.0017869859	-0.68824875	0.50625277	2.8082923e-05	0.0017869859
PGLYRP4	0.0007103712	0.002497357	-0.0017869859	-0.68824875	0.50625277	2.8082923e-05	0.0017869859
AC011005.1	0.00616666	0.0043799486	0.0017867116	0.46981466	0.64366937	8.7212786e-05	0.0017867116
AL592166.1	0.13884103	0.14062743	-0.0017863959	-0.08512078	0.9334171	0.0021073085	0.0017863959
CCDC169	0.010258166	0.008472269	0.0017858967	0.37453872	0.7120498	0.00013608049	0.0017858967
AC069114.1	0.0032039108	0.0014187975	0.0017851132	0.6829755	0.5013409	5.4289678e-05	0.0017851132
STON1	0.96761215	0.96939677	-0.0017846227	-0.027759206	0.9780982	0.027351545	0.0017846227
AL121852.1	0.0017846173	0.0	0.0017846173	1.4587159	0.16526487	1.5152749e-05	0.0017846173
FAM242A	0.0026565304	0.0044405004	-0.00178397	-0.6635574	0.51641506	3.9077764e-05	0.00178397
AP006621.2	0.007982794	0.0061992933	0.0017835009	0.40068257	0.6926821	0.00012506853	0.0017835009
AL121899.3	0.007987572	0.009769308	-0.0017817365	-0.31707653	0.75531816	0.0001672287	0.0017817365
AP005432.2	0.014792504	0.016573425	-0.0017809216	-0.27616554	0.7849569	0.00027376495	0.0017809216
CLYBL-AS2	0.02391867	0.022138419	0.001780251	0.21419112	0.83255893	0.0004197486	0.001780251
AC090572.3	0.0007172002	0.002497357	-0.0017801569	-0.6851233	0.50810415	2.8170516e-05	0.0017801569
AC093620.1	0.0007172002	0.002497357	-0.0017801569	-0.6851233	0.50810415	2.8170516e-05	0.0017801569
FAM3D	0.0007172002	0.002497357	-0.0017801569	-0.6851233	0.50810415	2.8170516e-05	0.0017801569
AC091729.1	0.0042834133	0.0025055695	0.0017778438	0.75245523	0.4595775	3.7622063e-05	0.0017778438
KRTAP9-6	0.0017735366	0.0	0.0017735366	1.4341902	0.17203638	1.5454663e-05	0.0017735366
LINC01850	0.0017735366	0.0	0.0017735366	1.4341902	0.17203638	1.5454663e-05	0.0017735366
PITX2	0.0017735366	0.0	0.0017735366	1.4341902	0.17203638	1.5454663e-05	0.0017735366
PPY	0.0017735366	0.0	0.0017735366	1.4341902	0.17203638	1.5454663e-05	0.0017735366
GCC2-AS1	0.1344082	0.1326348	0.0017734021	0.0987911	0.92219216	0.0020998907	0.0017734021
AL162731.1	0.0013922779	0.0031654711	-0.0017731932	-0.7013522	0.49277174	3.5415953e-05	0.0017731932
AC019254.2	0.0017716404	0.0	0.0017716404	1.4344501	0.17196341	1.5416326e-05	0.0017716404
GNG12-AS1	0.0017716404	0.0	0.0017716404	1.4344501	0.17196341	1.5416326e-05	0.0017716404
TSSK2	0.0017716404	0.0	0.0017716404	1.4344501	0.17196341	1.5416326e-05	0.0017716404
AL626787.1	0.009598577	0.011370175	-0.0017715972	-0.33383012	0.74195695	0.00017200843	0.0017715972
CT55	0.0048819473	0.0031109448	0.0017710025	0.66907454	0.51137805	4.220707e-05	0.0017710025
AC126544.2	0.0032688447	0.0014989551	0.0017698896	0.734177	0.46995732	4.3080618e-05	0.0017698896
AGBL5-IT1	0.05632033	0.0580889	-0.0017685704	-0.11237549	0.91181237	0.0013778737	0.0017685704
ERVK9-11	0.011575558	0.013343182	-0.0017676242	-0.26522228	0.7934055	0.0002799205	0.0017676242
CNTFR	0.0017667075	0.0	0.0017667075	1.4327904	0.17242965	1.5364356e-05	0.0017667075
LINC01548	0.0017667075	0.0	0.0017667075	1.4327904	0.17242965	1.5364356e-05	0.0017667075
AL139354.1	0.0013922779	0.0031586713	-0.0017663934	-0.51171565	0.61773247	5.5294975e-05	0.0017663934
FOXF1	0.0013922779	0.0031576208	-0.0017653429	-0.68847054	0.50079113	3.6067297e-05	0.0017653429
AC018866.1	0.0017648113	0.0	0.0017648113	1.4330553	0.17235516	1.5326008e-05	0.0017648113
AL162511.1	0.0017648113	0.0	0.0017648113	1.4330553	0.17235516	1.5326008e-05	0.0017648113
MRPL23-AS1	0.0017648113	0.0	0.0017648113	1.4330553	0.17235516	1.5326008e-05	0.0017648113
AP003557.2	0.27817747	0.27993992	-0.0017624497	-0.025908055	0.97965837	0.024185965	0.0017624497
PLAC4	0.011407359	0.009647511	0.0017598476	0.23485154	0.81631744	0.00041785458	0.0017598476
ETNPPL	0.0048310896	0.0030726197	0.00175847	0.62109107	0.54094267	5.2520456e-05	0.00175847
