gene	mean_case_log1p_cpm	mean_control_log1p_cpm	delta_case_minus_control	welch_t	welch_p	donor_variance	abs_delta
AMIGO3	0.064512745	0.06568502	-0.0011722744	-0.057200283	0.9549932	0.0037169626	0.0011722744
GLRB	0.004392755	0.0032251498	0.0011676054	0.26542884	0.79261607	0.0002466431	0.0011676054
ADIPOQ	0.0021564045	0.0033236651	-0.0011672606	-0.29461974	0.7714574	0.00014271786	0.0011672606
RP11-752D24.2	0.01226194	0.01109732	0.0011646198	0.1458583	0.8853429	0.0006708478	0.0011646198
RP11-484L8.1	0.0043897424	0.0032251498	0.0011645926	0.28346843	0.77930146	0.00018593436	0.0011645926
RP11-744K17.1	0.0061925016	0.007356064	-0.0011635623	-0.19220237	0.8500181	0.0002681712	0.0011635623
AC018799.1	0.0011633969	0.0	0.0011633969	1.4355146	0.16084398	1.638974e-05	0.0011633969
CTC-400I9.1	0.0011633969	0.0	0.0011633969	1.4355146	0.16084398	1.638974e-05	0.0011633969
DNALI1	0.013540221	0.01470361	-0.0011633886	-0.15174666	0.88082075	0.00059058395	0.0011633886
RP11-62J1.4	0.0052421014	0.0064051403	-0.0011630389	-0.21373557	0.8329361	0.00027886816	0.0011630389
COL20A1	0.00093094516	0.0020927952	-0.00116185	-0.5072444	0.61978257	3.274664e-05	0.00116185
DMRTC2	0.00093094516	0.0020927952	-0.00116185	-0.5072444	0.61978257	3.274664e-05	0.00116185
RP11-268E23.2	0.00093094516	0.0020927952	-0.00116185	-0.5072444	0.61978257	3.274664e-05	0.00116185
RP11-288G11.3	0.00093094516	0.0020927952	-0.00116185	-0.5072444	0.61978257	3.274664e-05	0.00116185
CTC-498J12.1	0.007019305	0.008178293	-0.0011589876	-0.17841288	0.8603356	0.0003703608	0.0011589876
RP11-14N9.2	0.0040922686	0.0029356068	0.0011566619	0.3246672	0.74875885	0.00012236158	0.0011566619
RP11-577B7.1	0.0023847271	0.0035405592	-0.0011558321	-0.27076405	0.7893672	0.0001719843	0.0011558321
RP11-507J18.2	0.0069350665	0.0057793753	0.0011556912	0.17323618	0.86449265	0.00035838448	0.0011556912
RP11-403A21.3	0.006933742	0.0057793753	0.0011543669	0.16392897	0.8713898	0.00048321782	0.0011543669
SYNE2	3.9974897	3.9963355	0.0011541843	0.013112454	0.9896597	0.078379616	0.0011541843
NKX2-5	0.0043783705	0.0032251498	0.0011532207	0.27350822	0.78668773	0.000208016	0.0011532207
DCLK1	0.00435281	0.0032016523	0.0011511575	0.28238657	0.780124	0.00018285116	0.0011511575
AC079584.2	0.0020528699	0.0032016523	-0.0011487824	-0.32755888	0.7480177	7.6799835e-05	0.0011487824
LURAP1L	0.05174667	0.05059867	0.0011480004	0.05720476	0.9548289	0.004737247	0.0011480004
RP11-923I11.3	0.030204358	0.03135135	-0.0011469927	-0.11164905	0.9117807	0.0015178757	0.0011469927
BAI2	0.17591882	0.17706479	-0.0011459738	-0.02792698	0.9779991	0.015875284	0.0011459738
CLGN	0.07796322	0.07910869	-0.0011454746	-0.050681308	0.9600507	0.005161573	0.0011454746
RP11-268F1.3	0.0011218962	0.0022666452	-0.001144749	-0.45263147	0.65720123	4.430446e-05	0.001144749
KIAA1107	0.51450884	0.51336426	0.001144588	0.021932935	0.9827421	0.023227701	0.001144588
AC079742.4	0.04319281	0.044336796	-0.0011439845	-0.065074004	0.94873047	0.0030758819	0.0011439845
KANK4	0.009031178	0.01017206	-0.0011408813	-0.15728672	0.8761168	0.00068274944	0.0011408813
GPC4	0.06939428	0.06825667	0.0011376143	0.050503667	0.9602869	0.0042292536	0.0011376143
CYP2C18	0.0030025882	0.004138495	-0.0011359067	-0.2521223	0.80463684	0.00012194249	0.0011359067
RP11-454C18.2	0.004334204	0.0032016523	0.0011325516	0.27198508	0.78787667	0.00020054867	0.0011325516
SMTN	0.82236207	0.8234928	-0.0011307597	-0.018456988	0.9854488	0.037301976	0.0011307597
SLMO1	0.21486893	0.21599804	-0.0011291057	-0.029009856	0.9771786	0.012760596	0.0011291057
CTD-2227C6.2	0.0009645535	0.0020927952	-0.0011282417	-0.489608	0.63173765	3.429634e-05	0.0011282417
PGPEP1L	0.0040745605	0.005202252	-0.0011276915	-0.2765288	0.7854191	0.00013531021	0.0011276915
RAB26	0.061055984	0.059933603	0.0011223815	0.06463301	0.94925046	0.0022848109	0.0011223815
AC008746.3	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
AC024132.1	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
C16orf89	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
CTC-467M3.3	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
FAM170A	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
HOTAIR	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
LA16c-381G6.1	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
LINC01028	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
LINC01072	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
LRRN4	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
NPHS2	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
OR2T10	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
OR7C2	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP1-232L24.3	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-1080G15.2	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-1112C15.1	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-168F9.2	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-221N13.4	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-396N11.1	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-476H20.1	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-543F8.2	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-546K22.2	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-642M2.1	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-706J10.2	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-822E23.2	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP5-908M14.5	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
SOX3	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
TPRG1-AS2	0.0011218962	0.0	0.0011218962	1.0	0.32481232	3.1151616e-05	0.0011218962
RP11-7M8.2	0.0020818587	0.0032016523	-0.0011197936	-0.3183227	0.7548159	7.863175e-05	0.0011197936
ABCC5-AS1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
AC004112.4	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
AC006296.2	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
AC007365.1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
AC068535.3	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
AC093627.12	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
C18orf42	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
CTD-2145A24.3	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
CTD-3118D11.2	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
FABP7	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
FOXE3	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
GPR115	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
IRX1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
LLNLR-299G3.1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
PCDHA1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
PCGEM1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
PWRN3	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RAPGEF4-AS1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RBBP8NL	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP11-334E6.3	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP11-338H14.1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP11-34P13.9	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP11-375H17.1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP11-395P13.2	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP11-399E6.4	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP11-481J2.1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP11-809C18.4	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP11-863P13.5	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP13-539J13.1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP3-523C21.2	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
RP6-102O10.1	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
SP5	0.0011177487	0.0	0.0011177487	1.0	0.32481232	3.092171e-05	0.0011177487
CTC-542B22.2	0.021245843	0.020128164	0.0011176784	0.09790992	0.92297536	0.0012410715	0.0011176784
RP11-798G7.8	0.4294391	0.4305557	-0.0011166036	-0.014304551	0.9888043	0.032426607	0.0011166036
AP001439.2	0.002108615	0.0032251498	-0.0011165349	-0.3236412	0.7513538	6.3693165e-05	0.0011165349
AIP	4.2736044	4.272488	0.0011162758	0.035164114	0.9721178	0.020580318	0.0011162758
RP11-881L2.1	0.0022102126	0.0033236651	-0.0011134525	-0.30401868	0.7654222	8.662052e-05	0.0011134525
KCNJ1	0.01996891	0.018856684	0.0011122264	0.093254685	0.92645574	0.0016289353	0.0011122264
RP11-73M18.2	0.0033780574	0.0022666452	0.0011114122	0.34024206	0.7359214	0.0001492493	0.0011114122
C5orf60	0.0018281506	0.0029356068	-0.0011074562	-0.32023028	0.75240237	0.000104357416	0.0011074562
RP11-320N21.2	0.042228505	0.043335557	-0.001107052	-0.089693874	0.92944795	0.0014060183	0.001107052
KB-1592A4.15	0.00669591	0.0055903103	0.0011055996	0.21498904	0.8313894	0.000326794	0.0011055996
RP11-757A13.1	0.013288156	0.014393235	-0.0011050785	-0.14357348	0.8873868	0.0005201782	0.0011050785
PKP3	0.07982494	0.07872008	0.0011048615	0.05186661	0.95916945	0.00414433	0.0011048615
AC005041.17	0.0011048196	0.0	0.0011048196	1.0	0.32481232	3.0210504e-05	0.0011048196
FABP1	0.0011048196	0.0	0.0011048196	1.0	0.32481232	3.0210504e-05	0.0011048196
LHX5	0.0011048196	0.0	0.0011048196	1.0	0.32481232	3.0210504e-05	0.0011048196
RP11-98G13.1	0.0011048196	0.0	0.0011048196	1.0	0.32481232	3.0210504e-05	0.0011048196
RP11-61E11.2	0.048584376	0.049688533	-0.0011041574	-0.054921523	0.9568032	0.0034537504	0.0011041574
RP4-601P9.2	0.0043882816	0.005491795	-0.0011035134	-0.22670658	0.8225159	0.00027240015	0.0011035134
TMSB4Y	0.13081908	0.13192236	-0.001103282	-0.009472687	0.99256283	0.09590874	0.001103282
RP11-691N7.6	0.003193291	0.0020927952	0.0011004957	0.28824103	0.7746101	0.00026185845	0.0011004957
RP5-857K21.3	0.0073573734	0.006259272	0.0010981015	0.18679304	0.8530939	0.00045925163	0.0010981015
RP11-620J15.2	0.004297636	0.0032016523	0.0010959837	0.27086455	0.78891605	0.00017678559	0.0010959837
RP11-527D7.1	0.026529828	0.025434803	0.0010950249	0.066791095	0.94768924	0.0016406712	0.0010950249
TAX1BP1	4.5427303	4.5416365	0.0010938644	0.030785806	0.97567815	0.014970703	0.0010938644
RP11-727A23.7	0.0042946143	0.0032016523	0.001092962	0.27070704	0.78905123	0.0001750357	0.001092962
RP11-138J23.1	0.005547844	0.006637128	-0.0010892842	-0.14814636	0.8842237	0.00035878265	0.0010892842
7SK-3	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
AATK-AS1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
AC005592.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
AC011738.4	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
AC023115.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
AC140481.4	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
ACOT6	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
AMBN	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
ANGPTL3	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
BHLHA9	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
C11orf16	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
C2orf71	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
CTC-254B4.1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
DNAJB8	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
DRD2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
ERVV-1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
FOXD4L5	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
GPR78	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
GRIA2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
HOXD-AS2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
HTR1E	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
KCNQ1-AS1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
KIRREL3-AS1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
KRTAP10-11	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
KRTAP5-3	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
LEUTX	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
LINC00452	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
LINC00974	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
LINC01047	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
LL22NC03-102D1.18	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
Metazoa_SRP	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
NLRP13	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP1-117P20.3	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP1-23K20.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP1-317E23.7	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP1-65J11.1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP1-85F18.6	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-1078H9.5	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-146I2.1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-159N11.3	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-164N3.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-174G17.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-218E20.5	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-254I22.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-257K9.8	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-269G24.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-388K2.1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-390B4.3	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-395L14.3	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-411B10.3	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-413P11.1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-432I5.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-467L24.1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-517O13.1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-523L20.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-542G1.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-542P2.1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-641D5.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-64K12.8	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-768G7.2	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-783L4.1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP11-93K22.6	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
RP4-655J12.5	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
SLC22A7	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
SLC25A21-AS1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
SLC6A19	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
SLN	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
VAX1	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
ZNF280A	0.0010883164	0.0	0.0010883164	1.0	0.32481232	2.931471e-05	0.0010883164
KB-1107E3.1	0.010111605	0.009023869	0.0010877354	0.15962455	0.874561	0.00050483237	0.0010877354
OIT3	0.0031762852	0.0020927952	0.00108349	0.2848472	0.777193	0.0002591912	0.00108349
GRM5-AS1	0.0022403894	0.0033236651	-0.0010832758	-0.27026132	0.78974634	0.00015175004	0.0010832758
RP11-420K8.1	0.005462444	0.0043793702	0.0010830737	0.19970162	0.8435821	0.00030064065	0.0010830737
RP11-326A19.4	0.004623629	0.0035405592	0.00108307	0.24281478	0.8103255	0.00021304807	0.00108307
RP4-631H13.2	0.0031743445	0.0020927952	0.0010815493	0.3409925	0.73517215	0.00015092672	0.0010815493
RP3-449M8.6	0.01658649	0.01550636	0.0010801302	0.099042796	0.9223997	0.0008173387	0.0010801302
KCNC4-AS1	0.039747372	0.038667843	0.0010795295	0.074681856	0.9413794	0.0015725854	0.0010795295
RP1-249F5.3	0.004014485	0.0029356068	0.0010788783	0.28247297	0.7799139	0.00016888234	0.0010788783
MKNK2	3.4843764	3.48545	-0.0010735989	-0.013028584	0.9897239	0.06969672	0.0010735989
NPIPB8	0.012928696	0.011855128	0.0010735681	0.14437388	0.88676375	0.00048543647	0.0010735681
AC007557.4	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
AC009518.4	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
AC062021.1	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
AC073316.1	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
AC100802.3	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
AC104113.3	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
BSX	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
C17orf47	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
CTD-2374C24.1	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
GPR101	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
ISPD-AS1	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
PCDHA12	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP1-230L10.1	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP11-101P17.11	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP11-23B15.1	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP11-327I22.6	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP11-358D14.2	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP11-359G22.2	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP11-448G4.4	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP11-540O11.4	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP11-697E22.3	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP4-694A7.2	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
SPACA5	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
WT1	0.0010733356	0.0	0.0010733356	1.0	0.32481232	2.8513221e-05	0.0010733356
RP11-173P15.7	0.0024678404	0.0035405592	-0.0010727188	-0.26465225	0.79452085	0.00012791294	0.0010727188
JPH1	0.0040172837	0.0050894185	-0.0010721348	-0.19593166	0.84763384	0.00016570729	0.0010721348
C1orf226	0.006488106	0.005416685	0.0010714214	0.17340611	0.8644464	0.0002922644	0.0010714214
BCS1L	2.1384873	2.1395586	-0.0010712147	-0.023066277	0.9817681	0.026476571	0.0010712147
KRT71	0.0021564045	0.0032251498	-0.0010687453	-0.2754748	0.7858188	0.0001410252	0.0010687453
GDF5	0.007937061	0.009004525	-0.0010674642	-0.1488532	0.8835219	0.00038151979	0.0010674642
FAM231D	0.012802809	0.011735434	0.0010673748	0.13568197	0.89338326	0.00060770503	0.0010673748
ATG5	3.2948952	3.293828	0.0010671616	0.021596435	0.9829331	0.029469771	0.0010671616
RP11-354A14.1	0.0012000249	0.0022666452	-0.0010666203	-0.41588327	0.68302023	4.8726364e-05	0.0010666203
CTD-2199O4.6	0.054289166	0.053223077	0.0010660887	0.073419005	0.942234	0.0019160751	0.0010660887
RP11-62H20.1	0.019790648	0.020856159	-0.0010655113	-0.07931393	0.93786466	0.0011622057	0.0010655113
TAS2R50	0.007541215	0.0064761657	0.0010650493	0.19890423	0.8442564	0.00028469658	0.0010650493
SPP2	0.005541658	0.004478148	0.0010635098	0.17678972	0.86098886	0.00044775245	0.0010635098
RP11-525G13.2	0.0021388978	0.0032016523	-0.0010627545	-0.27601257	0.78541416	0.00013878974	0.0010627545
ERBB3	0.4294256	0.4283632	0.0010623932	0.023019712	0.98183817	0.022504393	0.0010623932
RP11-551L14.4	0.0033176271	0.0043793702	-0.0010617431	-0.21190488	0.83475524	0.0001948082	0.0010617431
MLPH	0.011119563	0.012181015	-0.0010614516	-0.080423534	0.9370673	0.0010138088	0.0010614516
DGAT2L6	0.0051003373	0.0061607566	-0.0010604193	-0.20758712	0.8375155	0.00026428796	0.0010604193
DDX4	0.0022636894	0.0033236651	-0.0010599757	-0.2875685	0.7776429	9.084744e-05	0.0010599757
RP11-218I7.2	0.0018774098	0.0029356068	-0.001058197	-0.30367798	0.76469666	0.000108819615	0.001058197
