rep,seed,auc
902,1878689055,0.39817932410525003
903,1520004650,0.5457663050255642
904,1765104493,0.45934655193914453
905,853715487,0.5068587105624143
906,548934336,0.4606559421374236
907,5350628,0.47337573263499183
908,1110587364,0.4854720039905225
909,943661149,0.5175208878912583
910,1731485011,0.4541089911460282
911,1156477241,0.44849731886768923
912,1559418696,0.47898740491333086
913,1482384780,0.48123207382466643
914,441533789,0.513343309639606
915,1224200335,0.48104501808205513
916,1881313707,0.5283701209627135
917,1655534755,0.420314253647587
918,95269152,0.44045392193540345
919,2076011729,0.45417134306023194
920,2074095878,0.5097892505299912
921,989336580,0.5460157126823794
922,1041436921,0.47069460032423
923,734796087,0.49625888514777405
924,1948009846,0.46277590722035167
925,1458787736,0.4993764808579624
926,1883672458,0.45236313754832275
927,305107496,0.4637111859334082
928,938695271,0.5362264621523881
929,40691461,0.4773662551440329
930,1653959586,0.5009976306272603
931,346328672,0.3883900735752588
932,299545766,0.5623519142037661
933,266947104,0.5086669160743235
934,1841669077,0.582865693976805
935,1897476493,0.5482603815937148
936,1081542510,0.5184561666043147
937,365879767,0.5523756079311635
938,1605283526,0.4450056116722784
939,441713350,0.511160992642474
940,1809921781,0.5049881531363013
941,2040635376,0.4357151764559172
942,428688182,0.5344806085546826
943,1255531742,0.5313630128444943
944,915051294,0.414702581369248
945,1311059081,0.40659683252275847
946,1311183000,0.5325476992143658
947,992466335,0.4589100885397182
948,414809662,0.512283327098142
949,937468972,0.5127197904975682
950,292481721,0.4948247911210874
951,1547641202,0.45467015837386204
952,988797740,0.430727023319616
953,533245894,0.5473874547948622
954,1733609924,0.45255019329093404
955,278643605,0.5383464272353161
956,1889404232,0.5410275595460781
957,1945464315,0.5751340566155382
958,1750236206,0.5438957475994514
959,1599717580,0.5859209377727896
960,322235716,0.5304900860456415
961,2072283759,0.5207008355156503
962,639020796,0.5023070208255394
963,1062166874,0.6037535852350667
964,1227026306,0.49083426861204643
965,994517544,0.3933158747973563
966,441440576,0.5316747724155132
967,1368735631,0.4924554183813444
968,465109899,0.5205761316872428
969,2026380830,0.5269983788502307
970,1470052804,0.5272477865070457
971,1876859365,0.523194912083801
972,1420937858,0.47194163860830524
973,552391411,0.4017333832148647
974,1100920883,0.5072951739618407
975,234548803,0.4123332086295049
976,448405054,0.5643471754582867
977,95009819,0.5344806085546826
978,1448311773,0.5486344930789374
979,1432333256,0.5563661304402044
980,500749798,0.5670283077690486
981,1098257716,0.4462526499563536
982,1401859291,0.49307893752338194
983,141815593,0.45398428731762064
984,1007996176,0.5020576131687242
985,1293969858,0.452550193290934
986,1734458282,0.5064845990771917
987,538745876,0.45467015837386204
988,1839666041,0.5707070707070708
989,490194014,0.48696844993141286
990,1675770994,0.4783015338570894
991,267525182,0.5053622646215239
992,663696524,0.4491831899239307
993,33837629,0.4971941638608305
994,860453482,0.4908342686120464
995,305343613,0.4739368998628258
996,1406690260,0.45523132560169594
997,1512340217,0.5498815313630128
998,1442490742,0.4087791495198903
999,1393735219,0.5400299289188176
